Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,lud,362649.743,0:06:03,0.0079,0.7768,0.0072
4,lud,184995.727,0:03:05,0.0043,0.4181,0.0039
6,lud,125270.708,0:02:06,0.0030,0.2965,0.0028
8,lud,95211.047,0:01:35,0.0024,0.2365,0.0022
10,lud,75640.452,0:01:16,0.0020,0.1974,0.0018
12,lud,63682.988,0:01:04,0.0017,0.1718,0.0016
14,lud,54530.983,0:00:55,0.0016,0.1535,0.0014
16,lud,48352.657,0:00:49,0.0014,0.1412,0.0013
