Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,lbm,1038.825195,0:17:23,0.0226,3.2111,0.0299
4,lbm,550.025818,0:09:15,0.0126,1.7852,0.0166
6,lbm,385.660645,0:06:31,0.0094,1.3304,0.0124
8,lbm,290.149536,0:04:55,0.0075,1.0670,0.0099
10,lbm,232.555466,0:03:56,0.0064,0.9059,0.0084
12,lbm,196.799927,0:03:21,0.0056,0.7989,0.0074
14,lbm,169.974380,0:02:54,0.0051,0.7293,0.0068
16,lbm,148.859894,0:02:33,0.0047,0.6677,0.0062
