Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,cutcp,71.638168,0:01:12,0.0015,0.2146,0.0020
4,cutcp,37.217571,0:00:37,0.0008,0.1174,0.0011
6,cutcp,25.946995,0:00:26,0.0006,0.0854,0.0008
8,cutcp,19.641695,0:00:20,0.0005,0.0680,0.0006
10,cutcp,15.738577,0:00:16,0.0004,0.0566,0.0005
12,cutcp,13.257740,0:00:13,0.0003,0.0491,0.0005
14,cutcp,11.298467,0:00:11,0.0003,0.0429,0.0004
16,cutcp,10.053557,0:00:10,0.0003,0.0392,0.0004
