Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,histo,293.390167,0:04:54,0.0062,0.8729,0.0081
4,histo,1231.594482,0:20:33,0.0260,3.6841,0.0343
6,histo,1561.707886,0:26:03,0.0338,4.7892,0.0446
8,histo,1937.085693,0:32:18,0.0428,6.0718,0.0565
10,histo,2253.893799,0:37:35,0.0511,7.2485,0.0674
12,histo,2552.563721,0:42:34,0.0588,8.3394,0.0776
14,histo,2769.481445,0:46:10,0.0651,9.2365,0.0859
16,histo,2987.040039,0:49:49,0.0714,10.1250,0.0942
