Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,bfs,5.455519,0:00:10,0.0002,0.0287,0.0003
4,bfs,5.798366,0:00:10,0.0002,0.0292,0.0003
6,bfs,6.055037,0:00:10,0.0002,0.0295,0.0003
8,bfs,6.866989,0:00:11,0.0002,0.0322,0.0003
10,bfs,6.898242,0:00:11,0.0002,0.0299,0.0003
12,bfs,7.570205,0:00:12,0.0002,0.0344,0.0003
14,bfs,7.223259,0:00:12,0.0002,0.0322,0.0003
16,bfs,7.707056,0:00:12,0.0002,0.0347,0.0003
