Threads,time_seconds,Time,Energy,CO2eq,travelled
2,NaN,NaN,NaN,NaN,NaN
2,573.97,0:09:39,0.0132,6.2617,0.0582
4,291.69,0:04:54,0.0074,3.5104,0.0327
6,201.11,0:03:23,0.0055,2.6333,0.0245
8,154.86,0:02:36,0.0046,2.1888,0.0204
10,223.67,0:03:46,0.0061,2.9061,0.0270
12,191.23,0:03:13,0.0055,2.6248,0.0244
14,166.41,0:02:48,0.0051,2.4176,0.0225
16,150.27,0:02:32,0.0048,2.2739,0.0212
