Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,PO,251.04580,0:04:11,0.0084,4.0420,0.0376
4,PO,132.60231,0:02:13,0.0048,2.2949,0.0213
6,PO,93.69906,0:01:34,0.0035,1.6945,0.0158
8,PO,77.03381,0:01:17,0.0030,1.4456,0.0134
10,PO,68.60708,0:01:09,0.0027,1.3214,0.0123
12,PO,64.15702,0:01:04,0.0026,1.2579,0.0117
14,PO,60.05125,0:01:00,0.0025,1.1979,0.0111
16,PO,60.04531,0:01:00,0.0025,1.2045,0.0112
18,PO,58.60752,0:00:59,0.0025,1.1852,0.0110
20,PO,57.60509,0:00:58,0.0025,1.1843,0.0110
22,PO,56.73599,0:00:57,0.0025,1.1861,0.0110
24,PO,56.48883,0:00:56,0.0025,1.1983,0.0111
26,PO,56.41776,0:00:56,0.0025,1.2129,0.0113
28,PO,56.28774,0:00:56,0.0026,1.2297,0.0114
30,PO,55.81617,0:00:56,0.0025,1.2070,0.0112
32,PO,55.64359,0:00:56,0.0026,1.2523,0.0116
34,PO,55.94772,0:00:56,0.0026,1.2720,0.0118
36,PO,56.45769,0:00:56,0.0027,1.2981,0.0121
38,PO,55.60156,0:00:56,0.0027,1.2977,0.0121
40,PO,55.50131,0:00:56,0.0027,1.3122,0.0122
42,PO,55.57155,0:00:56,0.0028,1.3283,0.0124
44,PO,55.72790,0:00:56,0.0028,1.3463,0.0125
46,PO,53.12769,0:00:53,0.0027,1.2935,0.0120
48,PO,51.48687,0:00:51,0.0026,1.2657,0.0118
50,PO,49.42255,0:00:49,0.0026,1.2294,0.0114
52,PO,47.13343,0:00:47,0.0025,1.1958,0.0111
54,PO,45.66573,0:00:46,0.0024,1.1780,0.0110
56,PO,44.39279,0:00:44,0.0024,1.1588,0.0108
58,PO,42.24313,0:00:42,0.0023,1.1205,0.0104
60,PO,41.25884,0:00:41,0.0023,1.1063,0.0103
62,PO,40.01889,0:00:40,0.0023,1.0859,0.0101
64,PO,38.85418,0:00:39,0.0022,1.0692,0.0099
66,PO,37.73553,0:00:38,0.0022,1.0554,0.0098
68,PO,36.69307,0:00:37,0.0022,1.0448,0.0097
70,PO,35.34336,0:00:35,0.0021,1.0281,0.0096
72,PO,34.09374,0:00:34,0.0021,1.0140,0.0094
74,PO,33.44715,0:00:33,0.0021,1.0104,0.0094
76,PO,32.91952,0:00:33,0.0021,1.0086,0.0094
78,PO,32.03310,0:00:32,0.0021,0.9963,0.0093
80,PO,31.97480,0:00:32,0.0021,1.0061,0.0094
82,PO,30.80835,0:00:31,0.0020,0.9824,0.0091
84,PO,30.14578,0:00:30,0.0020,0.9738,0.0091
86,PO,29.18190,0:00:29,0.0020,0.9556,0.0089
88,PO,29.22728,0:00:29,0.0020,0.9641,0.0090
