Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,ST,145.72933,0:02:26,0.0049,2.3445,0.0218
4,ST,77.81172,0:01:18,0.0028,1.3310,0.0124
6,ST,54.27911,0:00:54,0.0020,0.9644,0.0090
8,ST,45.33360,0:00:45,0.0017,0.8278,0.0077
10,ST,40.00702,0:00:40,0.0016,0.7481,0.0070
12,ST,38.04121,0:00:38,0.0015,0.7240,0.0067
14,ST,36.51019,0:00:37,0.0015,0.7048,0.0066
16,ST,35.13209,0:00:35,0.0014,0.6841,0.0064
18,ST,34.31266,0:00:34,0.0014,0.6765,0.0063
20,ST,34.63401,0:00:35,0.0014,0.6902,0.0064
22,ST,34.51537,0:00:35,0.0015,0.6991,0.0065
24,ST,34.60831,0:00:35,0.0015,0.7119,0.0066
26,ST,33.91936,0:00:34,0.0015,0.7107,0.0066
28,ST,33.83058,0:00:34,0.0015,0.7186,0.0067
30,ST,34.09723,0:00:34,0.0015,0.7334,0.0068
32,ST,33.56103,0:00:34,0.0015,0.7315,0.0068
34,ST,33.78937,0:00:34,0.0016,0.7467,0.0069
36,ST,33.62912,0:00:34,0.0016,0.7522,0.0070
38,ST,33.83481,0:00:34,0.0016,0.7666,0.0071
40,ST,33.42874,0:00:33,0.0016,0.7674,0.0071
42,ST,33.69996,0:00:34,0.0016,0.7843,0.0073
44,ST,33.64529,0:00:34,0.0016,0.7927,0.0074
46,ST,32.20231,0:00:32,0.0016,0.7760,0.0072
48,ST,30.55273,0:00:31,0.0015,0.7454,0.0069
50,ST,29.12745,0:00:29,0.0015,0.7169,0.0067
52,ST,27.82893,0:00:28,0.0014,0.6939,0.0065
54,ST,27.69141,0:00:28,0.0014,0.6967,0.0065
56,ST,26.45345,0:00:26,0.0014,0.6749,0.0063
58,ST,25.70055,0:00:26,0.0014,0.6645,0.0062
60,ST,24.55359,0:00:25,0.0013,0.6476,0.0060
62,ST,23.86221,0:00:24,0.0013,0.6384,0.0059
64,ST,23.09117,0:00:23,0.0013,0.6298,0.0059
66,ST,21.75495,0:00:22,0.0013,0.6095,0.0057
68,ST,21.73246,0:00:22,0.0013,0.6148,0.0057
70,ST,21.05100,0:00:21,0.0013,0.6020,0.0056
72,ST,20.03906,0:00:20,0.0012,0.5838,0.0054
74,ST,19.88479,0:00:20,0.0012,0.5854,0.0054
76,ST,19.30600,0:00:19,0.0012,0.5761,0.0054
78,ST,19.34817,0:00:19,0.0012,0.5826,0.0054
80,ST,18.47327,0:00:19,0.0012,0.5628,0.0052
82,ST,17.65832,0:00:18,0.0011,0.5463,0.0051
84,ST,17.24910,0:00:17,0.0011,0.5394,0.0050
86,ST,17.13102,0:00:17,0.0011,0.5411,0.0050
88,ST,16.64551,0:00:17,0.0011,0.5326,0.0050
