Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,ST,145.93929,0:02:26,0.0049,2.3458,0.0218
4,ST,77.62958,0:01:18,0.0028,1.3275,0.0123
6,ST,53.94440,0:00:54,0.0020,0.9585,0.0089
8,ST,45.55657,0:00:46,0.0017,0.8313,0.0077
10,ST,40.57681,0:00:41,0.0016,0.7567,0.0070
12,ST,37.97333,0:00:38,0.0015,0.7238,0.0067
14,ST,37.09681,0:00:37,0.0015,0.7138,0.0066
16,ST,35.48399,0:00:36,0.0014,0.6897,0.0064
18,ST,34.45891,0:00:34,0.0014,0.6786,0.0063
20,ST,34.47059,0:00:35,0.0014,0.6888,0.0064
22,ST,35.27173,0:00:35,0.0015,0.7142,0.0066
24,ST,34.85868,0:00:35,0.0015,0.7164,0.0067
26,ST,34.62766,0:00:35,0.0015,0.7236,0.0067
28,ST,34.70625,0:00:35,0.0015,0.7354,0.0068
30,ST,34.88765,0:00:35,0.0016,0.7486,0.0070
32,ST,33.93614,0:00:34,0.0015,0.7390,0.0069
34,ST,34.02448,0:00:34,0.0016,0.7523,0.0070
36,ST,34.30369,0:00:34,0.0016,0.7662,0.0071
38,ST,34.37417,0:00:34,0.0016,0.7774,0.0072
40,ST,33.70773,0:00:34,0.0016,0.7742,0.0072
42,ST,34.02026,0:00:34,0.0016,0.7913,0.0074
44,ST,34.16520,0:00:34,0.0017,0.8041,0.0075
46,ST,32.50525,0:00:33,0.0016,0.7828,0.0073
48,ST,31.25618,0:00:31,0.0016,0.7604,0.0071
50,ST,29.44603,0:00:29,0.0015,0.7238,0.0067
52,ST,27.97426,0:00:28,0.0014,0.6971,0.0065
54,ST,26.93411,0:00:27,0.0014,0.6751,0.0063
56,ST,26.11418,0:00:26,0.0014,0.6655,0.0062
58,ST,24.96489,0:00:25,0.0013,0.6457,0.0060
60,ST,24.82811,0:00:25,0.0014,0.6538,0.0061
62,ST,24.53061,0:00:25,0.0014,0.6526,0.0061
64,ST,23.39043,0:00:23,0.0013,0.6370,0.0059
66,ST,22.52144,0:00:23,0.0013,0.6273,0.0058
68,ST,21.78338,0:00:22,0.0013,0.6170,0.0057
70,ST,21.27466,0:00:21,0.0013,0.6101,0.0057
72,ST,20.25340,0:00:20,0.0012,0.5905,0.0055
74,ST,19.56139,0:00:20,0.0012,0.5773,0.0054
76,ST,19.19214,0:00:19,0.0012,0.5732,0.0053
78,ST,18.48195,0:00:19,0.0012,0.5578,0.0052
80,ST,18.76668,0:00:19,0.0012,0.5707,0.0053
82,ST,17.62946,0:00:18,0.0011,0.5456,0.0051
84,ST,17.14585,0:00:17,0.0011,0.5369,0.0050
86,ST,17.22870,0:00:17,0.0011,0.5440,0.0051
88,ST,16.86823,0:00:17,0.0011,0.5410,0.0050
