Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,cutcp,63.364319,0:01:04,0.0018,0.2511,0.0023
4,cutcp,30.648735,0:00:31,0.0010,0.1420,0.0013
6,cutcp,22.883236,0:00:23,0.0007,0.1028,0.0010
8,cutcp,17.854076,0:00:18,0.0006,0.0863,0.0008
10,cutcp,14.742073,0:00:15,0.0005,0.0743,0.0007
12,cutcp,12.488565,0:00:13,0.0004,0.0633,0.0006
14,cutcp,10.638803,0:00:11,0.0004,0.0578,0.0005
16,cutcp,9.513331,0:00:10,0.0004,0.0522,0.0005
18,cutcp,8.463241,0:00:09,0.0003,0.0494,0.0005
20,cutcp,7.636907,0:00:08,0.0003,0.0413,0.0004
22,cutcp,6.969319,0:00:07,0.0004,0.0511,0.0005
24,cutcp,6.595348,0:00:07,0.0004,0.0506,0.0005
26,cutcp,6.414909,0:00:07,0.0004,0.0503,0.0005
28,cutcp,5.701635,0:00:06,0.0003,0.0439,0.0004
30,cutcp,5.305595,0:00:06,0.0003,0.0365,0.0003
32,cutcp,5.223820,0:00:05,0.0003,0.0435,0.0004
34,cutcp,4.889569,0:00:05,0.0003,0.0416,0.0004
36,cutcp,4.650633,0:00:05,0.0003,0.0400,0.0004
38,cutcp,4.593999,0:00:05,0.0003,0.0424,0.0004
40,cutcp,4.350030,0:00:05,0.0003,0.0381,0.0004
