Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,lud,386996.928,0:06:27,0.0058,0.5663,0.0053
4,lud,196104.932,0:03:17,0.0031,0.3084,0.0029
6,lud,139351.778,0:02:20,0.0023,0.2301,0.0021
8,lud,103815.592,0:01:44,0.0018,0.1810,0.0017
10,lud,85274.463,0:01:26,0.0016,0.1548,0.0014
12,lud,71783.015,0:01:12,0.0014,0.1377,0.0013
14,lud,60164.507,0:01:01,0.0012,0.1222,0.0011
16,lud,53255.752,0:00:54,0.0012,0.1138,0.0011
18,lud,47884.712,0:00:48,0.0011,0.1076,0.0010
20,lud,42686.136,0:00:43,0.0010,0.1009,0.0009
22,lud,37305.372,0:00:38,0.0011,0.5265,0.0049
24,lud,35691.255,0:00:36,0.0011,0.5174,0.0048
26,lud,33000.725,0:00:33,0.0010,0.4978,0.0046
28,lud,32854.245,0:00:33,0.0010,0.4950,0.0046
30,lud,30129.330,0:00:30,0.0010,0.4699,0.0044
32,lud,28794.808,0:00:29,0.0010,0.4586,0.0043
34,lud,27381.678,0:00:28,0.0009,0.4492,0.0042
36,lud,26361.311,0:00:27,0.0009,0.4412,0.0041
38,lud,25519.273,0:00:26,0.0009,0.4355,0.0041
40,lud,23661.298,0:00:24,0.0009,0.4194,0.0039
