Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,histo,218.821030,0:03:39,0.0062,0.8833,0.0082
4,histo,931.381836,0:15:32,0.0273,3.8655,0.0360
6,histo,1104.721924,0:18:25,0.0337,4.7710,0.0444
8,histo,1104.195801,0:18:24,0.0350,4.9578,0.0461
10,histo,1211.398071,0:20:12,0.0397,5.6229,0.0523
12,histo,1317.389038,0:21:58,0.0450,6.3781,0.0593
14,histo,1475.337524,0:24:36,0.0528,7.4911,0.0697
16,histo,1776.540771,0:29:37,0.0661,9.3647,0.0871
18,histo,1725.294556,0:28:46,0.0667,9.4516,0.0879
20,histo,1876.292114,0:31:17,0.0762,10.7968,0.1004
22,histo,1839.470459,0:30:40,0.0750,10.6268,0.0989
24,histo,1853.190063,0:30:54,0.0765,10.8400,0.1008
26,histo,1974.577148,0:32:56,0.0837,11.8637,0.1104
28,histo,2280.534668,0:38:01,0.1051,14.8935,0.1385
30,histo,2356.604980,0:39:17,0.1172,16.6101,0.1545
32,histo,2819.260010,0:47:00,0.1518,21.5257,0.2002
34,histo,2759.095215,0:45:59,0.1485,21.0522,0.1958
36,histo,2857.586182,0:47:38,0.1582,22.4271,0.2086
38,histo,3207.241455,0:53:28,0.1848,26.1999,0.2437
40,histo,3216.749023,0:53:38,0.1891,26.8146,0.2494
