Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,lud,387362.534,0:06:28,0.0058,0.5676,0.0053
4,lud,196417.957,0:03:17,0.0032,0.3116,0.0029
6,lud,134516.904,0:02:15,0.0023,0.2243,0.0021
8,lud,106342.927,0:01:47,0.0019,0.1856,0.0017
10,lud,85456.860,0:01:26,0.0016,0.1566,0.0015
12,lud,70446.183,0:01:11,0.0014,0.1369,0.0013
14,lud,59991.493,0:01:00,0.0012,0.1225,0.0011
16,lud,53557.593,0:00:54,0.0012,0.1141,0.0011
18,lud,47221.750,0:00:48,0.0011,0.1066,0.0010
20,lud,43539.337,0:00:44,0.0010,0.1026,0.0010
22,lud,38227.534,0:00:39,0.0011,0.1095,0.0010
24,lud,35951.537,0:00:36,0.0011,0.1064,0.0010
26,lud,34013.696,0:00:34,0.0011,0.1037,0.0010
28,lud,32278.527,0:00:33,0.0010,0.0998,0.0009
30,lud,30975.447,0:00:31,0.0010,0.0975,0.0009
32,lud,28636.742,0:00:29,0.0010,0.0936,0.0009
34,lud,27279.560,0:00:28,0.0009,0.0914,0.0009
36,lud,26104.220,0:00:26,0.0009,0.0900,0.0008
38,lud,24705.823,0:00:25,0.0009,0.0878,0.0008
40,lud,23764.956,0:00:24,0.0009,0.0863,0.0008
