Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,bfs,4.549622,0:00:08,0.0002,0.0295,0.0003
4,bfs,5.044545,0:00:08,0.0002,0.0337,0.0003
6,bfs,5.297509,0:00:09,0.0002,0.0313,0.0003
8,bfs,5.728641,0:00:09,0.0003,0.0371,0.0003
10,bfs,6.383725,0:00:10,0.0003,0.0386,0.0004
12,bfs,6.553640,0:00:10,0.0002,0.0354,0.0003
14,bfs,6.396983,0:00:10,0.0002,0.0349,0.0003
16,bfs,6.638120,0:00:10,0.0003,0.0408,0.0004
18,bfs,7.074737,0:00:10,0.0003,0.0427,0.0004
20,bfs,7.264381,0:00:11,0.0003,0.0437,0.0004
22,bfs,10.273186,0:00:14,0.0004,0.0530,0.0005
24,bfs,11.383039,0:00:15,0.0004,0.0576,0.0005
26,bfs,12.427924,0:00:16,0.0006,0.0894,0.0008
28,bfs,13.752524,0:00:17,0.0007,0.0997,0.0009
30,bfs,14.870405,0:00:19,0.0007,0.1033,0.0010
32,bfs,16.404306,0:00:20,0.0008,0.1171,0.0011
34,bfs,17.094284,0:00:21,0.0009,0.1232,0.0011
36,bfs,18.368082,0:00:22,0.0009,0.1300,0.0012
38,bfs,19.007736,0:00:22,0.0010,0.1389,0.0013
40,bfs,19.830845,0:00:23,0.0009,0.1309,0.0012
