Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,lud,388367.420,0:06:29,0.0057,0.5645,0.0053
4,lud,201408.735,0:03:22,0.0032,0.3169,0.0029
6,lud,139132.394,0:02:20,0.0024,0.2321,0.0022
8,lud,104878.788,0:01:45,0.0019,0.1834,0.0017
10,lud,82898.365,0:01:23,0.0016,0.1524,0.0014
12,lud,70078.427,0:01:11,0.0014,0.1360,0.0013
14,lud,60855.789,0:01:01,0.0013,0.1234,0.0011
16,lud,53913.853,0:00:54,0.0012,0.1147,0.0011
18,lud,47395.830,0:00:48,0.0011,0.1068,0.0010
20,lud,42567.575,0:00:43,0.0010,0.1006,0.0009
22,lud,37532.604,0:00:38,0.0011,0.1075,0.0010
24,lud,35819.169,0:00:36,0.0011,0.1056,0.0010
26,lud,33996.304,0:00:34,0.0011,0.1034,0.0010
28,lud,31878.055,0:00:32,0.0010,0.0989,0.0009
30,lud,30004.900,0:00:30,0.0010,0.0955,0.0009
32,lud,28721.868,0:00:29,0.0009,0.0932,0.0009
34,lud,27236.118,0:00:28,0.0009,0.0911,0.0008
36,lud,26144.359,0:00:27,0.0009,0.0890,0.0008
38,lud,24959.038,0:00:25,0.0009,0.0876,0.0008
40,lud,24204.616,0:00:25,0.0009,0.0871,0.0008
