Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,bfs,4.122038,0:00:08,0.0002,0.0298,0.0003
4,bfs,4.648458,0:00:08,0.0002,0.0338,0.0003
6,bfs,5.296116,0:00:09,0.0002,0.0353,0.0003
8,bfs,6.010431,0:00:09,0.0003,0.0376,0.0003
10,bfs,6.466230,0:00:10,0.0003,0.0399,0.0004
12,bfs,6.500169,0:00:10,0.0002,0.0344,0.0003
14,bfs,6.632039,0:00:10,0.0003,0.0400,0.0004
16,bfs,7.223990,0:00:11,0.0003,0.0427,0.0004
18,bfs,7.176076,0:00:10,0.0003,0.0435,0.0004
20,bfs,7.465430,0:00:11,0.0003,0.0435,0.0004
22,bfs,10.631268,0:00:14,0.0004,0.0518,0.0005
24,bfs,11.610788,0:00:15,0.0004,0.0507,0.0005
26,bfs,12.712415,0:00:16,0.0007,0.0933,0.0009
28,bfs,14.034053,0:00:17,0.0007,0.1023,0.0010
30,bfs,15.243812,0:00:19,0.0008,0.1070,0.0010
32,bfs,15.992683,0:00:20,0.0008,0.1153,0.0011
34,bfs,17.232985,0:00:21,0.0009,0.1225,0.0011
36,bfs,17.926455,0:00:22,0.0009,0.1288,0.0012
38,bfs,19.045212,0:00:22,0.0010,0.1436,0.0013
40,bfs,19.819254,0:00:23,0.0009,0.1326,0.0012
