Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,lbm,828.706482,0:13:53,0.0253,3.5863,0.0334
4,lbm,443.365906,0:07:27,0.0149,2.1175,0.0197
6,lbm,328.393646,0:05:33,0.0116,1.6450,0.0153
8,lbm,256.774170,0:04:22,0.0097,1.3686,0.0127
10,lbm,211.530640,0:03:36,0.0084,1.1861,0.0110
12,lbm,179.955246,0:03:05,0.0075,1.0700,0.0100
14,lbm,155.403244,0:02:40,0.0069,0.9739,0.0091
16,lbm,137.062195,0:02:22,0.0066,0.9358,0.0087
18,lbm,122.121445,0:02:07,0.0059,0.8338,0.0078
20,lbm,110.534660,0:01:55,0.0055,0.7825,0.0073
22,lbm,100.482948,0:01:45,0.0060,0.8565,0.0080
24,lbm,92.387222,0:01:37,0.0060,0.8540,0.0079
26,lbm,85.045296,0:01:29,0.0056,0.7937,0.0074
28,lbm,78.422836,0:01:23,0.0054,0.7651,0.0071
30,lbm,73.719475,0:01:18,0.0049,0.6950,0.0065
32,lbm,69.159668,0:01:13,0.0054,0.7641,0.0071
34,lbm,66.042053,0:01:10,0.0045,0.6358,0.0059
36,lbm,62.423492,0:01:07,0.0049,0.7002,0.0065
38,lbm,59.428246,0:01:03,0.0052,0.7346,0.0068
40,lbm,55.677589,0:00:59,0.0045,0.6313,0.0059
