Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,lud,392676.465,0:06:33,0.0058,0.5751,0.0053
4,lud,196435.981,0:03:17,0.0031,0.3097,0.0029
6,lud,135483.223,0:02:16,0.0023,0.2266,0.0021
8,lud,105775.533,0:01:46,0.0019,0.1850,0.0017
10,lud,84435.356,0:01:25,0.0016,0.1549,0.0014
12,lud,70503.307,0:01:11,0.0014,0.1368,0.0013
14,lud,61294.514,0:01:02,0.0013,0.1244,0.0012
16,lud,53337.587,0:00:54,0.0012,0.1140,0.0011
18,lud,47711.547,0:00:48,0.0011,0.1075,0.0010
20,lud,43756.386,0:00:44,0.0010,0.1032,0.0010
22,lud,37803.169,0:00:38,0.0011,0.1087,0.0010
24,lud,35568.009,0:00:36,0.0011,0.1064,0.0010
26,lud,33839.444,0:00:34,0.0011,0.1035,0.0010
28,lud,32124.022,0:00:33,0.0010,0.0998,0.0009
30,lud,31082.136,0:00:31,0.0010,0.0979,0.0009
32,lud,29172.945,0:00:30,0.0010,0.0939,0.0009
34,lud,27367.411,0:00:28,0.0009,0.0911,0.0008
36,lud,26073.984,0:00:27,0.0009,0.0887,0.0008
38,lud,24954.100,0:00:25,0.0009,0.0880,0.0008
40,lud,23776.889,0:00:24,0.0009,0.0862,0.0008
