Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,cutcp,59.295952,0:01:00,0.0018,0.2599,0.0024
4,cutcp,30.660208,0:00:31,0.0009,0.1303,0.0012
6,cutcp,22.916918,0:00:23,0.0007,0.1026,0.0010
8,cutcp,17.942022,0:00:18,0.0006,0.0863,0.0008
10,cutcp,14.736656,0:00:15,0.0005,0.0702,0.0007
12,cutcp,12.476029,0:00:13,0.0005,0.0644,0.0006
14,cutcp,10.615404,0:00:11,0.0004,0.0587,0.0005
16,cutcp,9.470454,0:00:10,0.0004,0.0539,0.0005
18,cutcp,8.457732,0:00:09,0.0004,0.0507,0.0005
20,cutcp,7.768073,0:00:08,0.0003,0.0431,0.0004
22,cutcp,6.974945,0:00:07,0.0003,0.0485,0.0005
24,cutcp,6.604953,0:00:07,0.0004,0.0512,0.0005
26,cutcp,6.431123,0:00:07,0.0004,0.0502,0.0005
28,cutcp,5.743457,0:00:06,0.0003,0.0463,0.0004
30,cutcp,5.352074,0:00:06,0.0003,0.0444,0.0004
32,cutcp,5.174269,0:00:05,0.0003,0.0436,0.0004
34,cutcp,4.923464,0:00:05,0.0003,0.0411,0.0004
36,cutcp,4.634406,0:00:05,0.0003,0.0366,0.0003
38,cutcp,4.559045,0:00:05,0.0003,0.0417,0.0004
40,cutcp,4.334377,0:00:05,0.0003,0.0418,0.0004
