Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,lud,388916.135,0:06:29,0.0057,0.5644,0.0053
4,lud,197883.951,0:03:18,0.0031,0.3094,0.0029
6,lud,138127.569,0:02:19,0.0023,0.2275,0.0021
8,lud,104897.919,0:01:45,0.0019,0.1824,0.0017
10,lud,84443.587,0:01:25,0.0016,0.1544,0.0014
12,lud,71859.180,0:01:13,0.0014,0.1395,0.0013
14,lud,61285.995,0:01:02,0.0013,0.1246,0.0012
16,lud,53342.385,0:00:54,0.0012,0.1141,0.0011
18,lud,47471.109,0:00:48,0.0011,0.1069,0.0010
20,lud,44307.234,0:00:45,0.0011,0.1033,0.0010
22,lud,37463.935,0:00:38,0.0011,0.1076,0.0010
24,lud,35597.450,0:00:36,0.0011,0.1059,0.0010
26,lud,34183.190,0:00:35,0.0011,0.1036,0.0010
28,lud,31397.688,0:00:32,0.0010,0.0978,0.0009
30,lud,29999.306,0:00:30,0.0010,0.0952,0.0009
32,lud,28563.768,0:00:29,0.0009,0.0928,0.0009
34,lud,27544.087,0:00:28,0.0009,0.0913,0.0008
36,lud,26284.160,0:00:27,0.0009,0.0891,0.0008
38,lud,25105.345,0:00:25,0.0009,0.0878,0.0008
40,lud,23970.647,0:00:24,0.0009,0.0858,0.0008
