Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,cutcp,59.191025,0:00:59,0.0018,0.2594,0.0024
4,cutcp,30.629255,0:00:31,0.0010,0.1412,0.0013
6,cutcp,22.849480,0:00:23,0.0007,0.1029,0.0010
8,cutcp,17.899643,0:00:18,0.0006,0.0896,0.0008
10,cutcp,14.764818,0:00:15,0.0005,0.0682,0.0006
12,cutcp,12.548459,0:00:13,0.0004,0.0627,0.0006
14,cutcp,10.660284,0:00:11,0.0004,0.0551,0.0005
16,cutcp,9.494578,0:00:10,0.0004,0.0517,0.0005
18,cutcp,8.484321,0:00:09,0.0004,0.0503,0.0005
20,cutcp,7.628922,0:00:08,0.0003,0.0461,0.0004
22,cutcp,6.977927,0:00:07,0.0004,0.0517,0.0005
24,cutcp,6.627375,0:00:07,0.0003,0.0477,0.0004
26,cutcp,6.966785,0:00:07,0.0004,0.0518,0.0005
28,cutcp,5.738360,0:00:06,0.0003,0.0437,0.0004
30,cutcp,5.321003,0:00:06,0.0003,0.0415,0.0004
32,cutcp,5.218818,0:00:05,0.0003,0.0411,0.0004
34,cutcp,4.978274,0:00:06,0.0003,0.0402,0.0004
36,cutcp,4.611179,0:00:05,0.0002,0.0338,0.0003
38,cutcp,4.550729,0:00:05,0.0003,0.0420,0.0004
40,cutcp,4.332807,0:00:04,0.0003,0.0410,0.0004
