Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,histo,218.809692,0:03:39,0.0063,0.8892,0.0083
4,histo,831.106995,0:13:52,0.0250,3.5485,0.0330
6,histo,937.034424,0:15:38,0.0292,4.1337,0.0385
8,histo,1078.630615,0:18:01,0.0345,4.8883,0.0455
10,histo,1226.834473,0:20:29,0.0408,5.7813,0.0538
12,histo,1321.876953,0:22:04,0.0459,6.5062,0.0605
14,histo,1584.572632,0:26:26,0.0573,8.1249,0.0756
16,histo,1671.476440,0:27:53,0.0631,8.9401,0.0832
18,histo,1723.348145,0:28:44,0.0675,9.5691,0.0890
20,histo,1766.642090,0:29:28,0.0720,10.2041,0.0949
22,histo,1803.517578,0:30:05,0.0739,10.4831,0.0975
24,histo,1889.988647,0:31:31,0.0792,11.2248,0.1044
26,histo,1951.116943,0:32:33,0.0840,11.9052,0.1107
28,histo,2342.137207,0:39:03,0.1149,16.2891,0.1515
30,histo,2362.576416,0:39:23,0.1201,17.0273,0.1584
32,histo,2669.381592,0:44:31,0.1417,20.0934,0.1869
34,histo,2742.656494,0:45:44,0.1477,20.9463,0.1948
36,histo,2984.843262,0:49:46,0.1682,23.8406,0.2218
38,histo,3058.648682,0:50:59,0.1765,25.0206,0.2327
40,histo,3379.514648,0:56:21,0.2020,28.6374,0.2664
