Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,lbm,827.484436,0:13:51,0.0249,3.5353,0.0329
4,lbm,442.787415,0:07:27,0.0147,2.0899,0.0194
6,lbm,328.139465,0:05:32,0.0115,1.6242,0.0151
8,lbm,255.983536,0:04:20,0.0097,1.3706,0.0128
10,lbm,211.064377,0:03:35,0.0085,1.2067,0.0112
12,lbm,179.367661,0:03:03,0.0077,1.0902,0.0101
14,lbm,155.302185,0:02:40,0.0069,0.9811,0.0091
16,lbm,136.366196,0:02:21,0.0064,0.9118,0.0085
18,lbm,121.722351,0:02:05,0.0060,0.8511,0.0079
20,lbm,110.245819,0:01:54,0.0055,0.7868,0.0073
22,lbm,99.552414,0:01:44,0.0060,0.8504,0.0079
24,lbm,91.508934,0:01:35,0.0063,0.8868,0.0082
26,lbm,84.727982,0:01:28,0.0060,0.8525,0.0079
28,lbm,78.517609,0:01:22,0.0055,0.7853,0.0073
30,lbm,73.706116,0:01:17,0.0056,0.7993,0.0074
32,lbm,69.017578,0:01:13,0.0052,0.7417,0.0069
34,lbm,65.021454,0:01:09,0.0048,0.6833,0.0064
36,lbm,61.244881,0:01:05,0.0052,0.7438,0.0069
38,lbm,58.198017,0:01:02,0.0051,0.7292,0.0068
40,lbm,55.397694,0:00:59,0.0045,0.6397,0.0060
