Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,lbm,827.856812,0:13:52,0.0252,3.5751,0.0333
4,lbm,442.240906,0:07:27,0.0146,2.0704,0.0193
6,lbm,327.623291,0:05:31,0.0116,1.6419,0.0153
8,lbm,255.707733,0:04:19,0.0097,1.3787,0.0128
10,lbm,211.869156,0:03:36,0.0086,1.2177,0.0113
12,lbm,180.307678,0:03:05,0.0075,1.0647,0.0099
14,lbm,155.308838,0:02:39,0.0069,0.9850,0.0092
16,lbm,136.449432,0:02:21,0.0064,0.9089,0.0085
18,lbm,121.604279,0:02:05,0.0061,0.8582,0.0080
20,lbm,109.804146,0:01:54,0.0057,0.8146,0.0076
22,lbm,99.644516,0:01:44,0.0061,0.8585,0.0080
24,lbm,91.924545,0:01:36,0.0063,0.8885,0.0083
26,lbm,84.427658,0:01:29,0.0056,0.7997,0.0074
28,lbm,78.461166,0:01:22,0.0055,0.7821,0.0073
30,lbm,73.875572,0:01:18,0.0053,0.7512,0.0070
32,lbm,69.700897,0:01:14,0.0053,0.7564,0.0070
34,lbm,64.592690,0:01:09,0.0045,0.6421,0.0060
36,lbm,61.259964,0:01:05,0.0052,0.7417,0.0069
38,lbm,58.809631,0:01:02,0.0052,0.7391,0.0069
40,lbm,55.727882,0:01:00,0.0044,0.6182,0.0058
