Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,bfs,4.495080,0:00:08,0.0002,0.0979,0.0009
4,bfs,4.861138,0:00:08,0.0002,0.1092,0.0010
6,bfs,5.162261,0:00:09,0.0003,0.1212,0.0011
8,bfs,5.651884,0:00:10,0.0001,0.0711,0.0007
10,bfs,6.139016,0:00:10,0.0003,0.1240,0.0012
12,bfs,6.619796,0:00:10,0.0002,0.1186,0.0011
14,bfs,6.982327,0:00:10,0.0003,0.1312,0.0012
16,bfs,7.095025,0:00:10,0.0003,0.1356,0.0013
18,bfs,7.245079,0:00:11,0.0003,0.1324,0.0012
20,bfs,7.489972,0:00:11,0.0003,0.1404,0.0013
22,bfs,10.441550,0:00:14,0.0004,0.1840,0.0017
24,bfs,11.405562,0:00:15,0.0004,0.1861,0.0017
26,bfs,12.823071,0:00:16,0.0007,0.3091,0.0029
28,bfs,13.745269,0:00:17,0.0007,0.3291,0.0031
30,bfs,15.267065,0:00:19,0.0007,0.3524,0.0033
32,bfs,15.800531,0:00:19,0.0008,0.3774,0.0035
34,bfs,16.740522,0:00:21,0.0009,0.4132,0.0038
36,bfs,18.138056,0:00:22,0.0009,0.4059,0.0038
38,bfs,18.681614,0:00:22,0.0010,0.4590,0.0043
40,bfs,20.078375,0:00:23,0.0009,0.4431,0.0041
