Treads,time_seconds,Time,Energy,CO2eq,travelled
2,129.06,0:02:16,0.0038,0.5400,0.0050
4,70.86,0:01:14,0.0023,0.3206,0.0030
6,54.25,0:00:57,0.0019,0.2636,0.0025
8,50.46,0:00:52,0.0018,0.2580,0.0024
10,63.85,0:01:06,0.0022,0.3093,0.0029
12,55.83,0:00:58,0.0020,0.2810,0.0026
14,52.29,0:00:54,0.0019,0.2688,0.0025
16,52.46,0:00:54,0.0019,0.2738,0.0025
