Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,histo,293.469696,0:04:54,0.0061,0.8694,0.0081
4,histo,1229.105591,0:20:30,0.0260,3.6848,0.0343
6,histo,1601.524536,0:26:42,0.0346,4.9003,0.0456
8,histo,1836.650391,0:30:37,0.0402,5.6943,0.0530
10,histo,2268.957520,0:37:50,0.0505,7.1662,0.0667
12,histo,2425.662598,0:40:26,0.0556,7.8859,0.0734
14,histo,2790.823730,0:46:32,0.0648,9.1893,0.0855
16,histo,3043.258301,0:50:44,0.0720,10.2103,0.0950
