Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,cutcp,71.718941,0:01:12,0.0015,0.2141,0.0020
4,cutcp,37.251541,0:00:37,0.0008,0.1174,0.0011
6,cutcp,25.953962,0:00:26,0.0006,0.0852,0.0008
8,cutcp,19.642466,0:00:20,0.0005,0.0663,0.0006
10,cutcp,15.803510,0:00:16,0.0004,0.0570,0.0005
12,cutcp,13.285547,0:00:13,0.0003,0.0487,0.0005
14,cutcp,11.329583,0:00:11,0.0003,0.0424,0.0004
16,cutcp,10.127741,0:00:10,0.0003,0.0403,0.0004
