Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,hotspot,137.844,0:02:20,0.0031,0.3028,0.0028
4,hotspot,82.043,0:01:24,0.0020,0.1938,0.0018
6,hotspot,50.682,0:00:53,0.0013,0.1271,0.0012
8,hotspot,46.195,0:00:48,0.0012,0.1205,0.0011
10,hotspot,33.139,0:00:35,0.0009,0.0925,0.0009
12,hotspot,27.707,0:00:30,0.0008,0.0816,0.0008
14,hotspot,24.365,0:00:26,0.0008,0.0760,0.0007
16,hotspot,25.812,0:00:28,0.0008,0.0812,0.0008
