Treads,time_seconds,Time,Energy,CO2eq,travelled
2,334.21,0:05:36,0.0091,4.3395,0.0404
4,179.73,0:03:01,0.0052,2.4914,0.0232
6,131.37,0:02:12,0.0041,1.9570,0.0182
8,110.51,0:01:51,0.0037,1.7403,0.0162
10,139.85,0:02:21,0.0044,2.1042,0.0196
12,121.89,0:02:03,0.0040,1.8812,0.0175
14,111.12,0:01:52,0.0037,1.7508,0.0163
16,106.18,0:01:47,0.0036,1.7015,0.0158
