Threads,time_seconds,Time,Energy,CO2eq,travelled
2,109.85,0:02:00,0.0028,0.3949,0.0037
4,56.56,0:01:02,0.0016,0.2283,0.0021
6,39.22,0:00:43,0.0012,0.1718,0.0016
8,30.78,0:00:34,0.0010,0.1443,0.0013
10,39.58,0:00:43,0.0012,0.1753,0.0016
12,33.51,0:00:36,0.0011,0.1547,0.0014
14,29.75,0:00:32,0.0010,0.1396,0.0013
16,27.48,0:00:30,0.0009,0.1341,0.0012
