Treads|Time|Energy|CO2eq|travelled
2|0:02:56|0,0047|2,2519|0,0209
4|0:01:32|0,0026|1,2543|0,0117
6|0:01:03|0,0019|0,9036|0,0084
8|0:00:49|0,0016|0,7476|0,0070
10|0:01:05|0,0020|0,9358|0,0087
12|0:00:55|0,0017|0,8241|0,0077
14|0:00:48|0,0015|0,7303|0,0068
16|0:00:44|0,0014|0,6802|0,0063
