Threads,time_seconds,Time,Energy,CO2eq,travelled
2,2.68826,0:00:03,0.0001,0.0528,0.0005
4,1.48490,0:00:01,0.0001,0.0330,0.0003
6,1.04729,0:00:01,0.0001,0.0252,0.0002
8,0.81425,0:00:01,0.0000,0.0175,0.0002
10,0.69454,0:00:01,0.0000,0.0000,0.0000
12,0.61360,0:00:01,0.0000,0.0000,0.0000
14,0.53056,0:00:01,0.0000,0.0000,0.0000
16,0.48100,0:00:00,0.0000,0.0000,0.0000
18,0.48580,0:00:00,0.0000,0.0000,0.0000
20,0.52269,0:00:01,0.0000,0.0000,0.0000
22,0.58343,0:00:01,0.0000,0.0000,0.0000
24,0.67540,0:00:01,0.0000,0.0000,0.0000
26,0.62702,0:00:01,0.0000,0.0000,0.0000
28,0.59247,0:00:01,0.0000,0.0000,0.0000
30,0.56827,0:00:01,0.0000,0.0000,0.0000
32,0.55110,0:00:01,0.0000,0.0000,0.0000
34,0.51780,0:00:01,0.0000,0.0000,0.0000
36,0.52468,0:00:01,0.0000,0.0000,0.0000
38,0.49835,0:00:01,0.0000,0.0000,0.0000
40,0.48136,0:00:00,0.0000,0.0000,0.0000
42,0.49846,0:00:01,0.0000,0.0000,0.0000
44,0.49408,0:00:01,0.0000,0.0000,0.0000
46,0.48633,0:00:00,0.0000,0.0000,0.0000
48,0.46716,0:00:00,0.0000,0.0000,0.0000
50,0.48815,0:00:01,0.0000,0.0000,0.0000
52,0.49477,0:00:01,0.0000,0.0000,0.0000
54,0.42367,0:00:00,0.0000,0.0000,0.0000
56,0.50853,0:00:01,0.0000,0.0000,0.0000
58,0.40498,0:00:00,0.0000,0.0000,0.0000
60,0.47967,0:00:00,0.0000,0.0000,0.0000
62,0.39227,0:00:00,0.0000,0.0000,0.0000
64,0.39205,0:00:00,0.0000,0.0000,0.0000
66,0.42466,0:00:00,0.0000,0.0000,0.0000
68,0.36105,0:00:00,0.0000,0.0000,0.0000
70,0.43731,0:00:00,0.0000,0.0000,0.0000
72,0.34129,0:00:00,0.0000,0.0000,0.0000
74,0.58025,0:00:01,0.0000,0.0000,0.0000
76,0.32809,0:00:00,0.0000,0.0000,0.0000
78,0.36293,0:00:00,0.0000,0.0000,0.0000
80,0.30900,0:00:00,0.0000,0.0000,0.0000
82,0.30203,0:00:00,0.0000,0.0000,0.0000
84,0.31245,0:00:00,0.0000,0.0000,0.0000
86,0.31084,0:00:00,0.0000,0.0000,0.0000
88,0.31955,0:00:00,0.0000,0.0000,0.0000
