Threads,time_seconds,Time,Energy,CO2eq,travelled
2,110.72,0:02:01,0.0028,0.4028,0.0037
4,56.46,0:01:02,0.0016,0.2304,0.0021
6,39.25,0:00:43,0.0012,0.1728,0.0016
8,30.72,0:00:34,0.0010,0.1454,0.0014
10,39.71,0:00:43,0.0012,0.1771,0.0016
12,33.49,0:00:36,0.0011,0.1552,0.0014
14,29.62,0:00:32,0.0010,0.1405,0.0013
16,27.46,0:00:30,0.0010,0.1353,0.0013
