Threads,time_seconds,Time,Energy,CO2eq,travelled
2,110.63,0:02:01,0.0028,1.3416,0.0125
4,56.46,0:01:02,0.0016,0.7708,0.0072
6,39.25,0:00:43,0.0012,0.5818,0.0054
8,30.81,0:00:34,0.0010,0.4862,0.0045
10,39.77,0:00:43,0.0012,0.5890,0.0055
12,33.45,0:00:36,0.0011,0.5185,0.0048
14,29.79,0:00:32,0.0010,0.4703,0.0044
16,27.23,0:00:29,0.0009,0.4496,0.0042
