Threads,time_seconds,Time,Energy,CO2eq,travelled
2,110.89,0:02:01,0.0033,0.4629,0.0043
4,56.39,0:01:02,0.0018,0.2617,0.0024
6,39.26,0:00:43,0.0014,0.1936,0.0018
8,30.96,0:00:34,0.0011,0.1615,0.0015
10,39.80,0:00:43,0.0014,0.1969,0.0018
12,33.51,0:00:36,0.0012,0.1712,0.0016
14,29.75,0:00:32,0.0011,0.1551,0.0014
16,27.24,0:00:29,0.0010,0.1484,0.0014
