 Treads  Execution Time    Time  Energy  CO2eq  km travelled by car
      2         2,69718 0:00:03  0,0001 0,0158               0,0001
      4         1,43838 0:00:01  0,0001 0,0096               0,0001
      6         1,01652 0:00:01  0,0001 0,0073               0,0001
      8         0,82581 0:00:01  0,0000 0,0054               0,0001
     10         0,68548 0:00:01  0,0000 0,0000               0,0000
     12         0,66183 0:00:01  0,0000 0,0000               0,0000
     14         0,61504 0:00:01  0,0000 0,0000               0,0000
     16         0,53736 0:00:01  0,0000 0,0000               0,0000
     18         0,49086 0:00:00  0,0000 0,0000               0,0000
     20         0,55075 0:00:01  0,0000 0,0000               0,0000
     22         0,53750 0:00:01  0,0000 0,0000               0,0000
     24         0,67800 0:00:01  0,0000 0,0000               0,0000
     26         0,64656 0:00:01  0,0000 0,0000               0,0000
     28         0,59847 0:00:01  0,0000 0,0000               0,0000
     30         0,57482 0:00:01  0,0000 0,0000               0,0000
     32         0,55601 0:00:01  0,0000 0,0000               0,0000
     34         0,52442 0:00:01  0,0000 0,0000               0,0000
     36         0,50237 0:00:01  0,0000 0,0000               0,0000
     38         0,49368 0:00:01  0,0000 0,0000               0,0000
     40         0,48165 0:00:00  0,0000 0,0000               0,0000
     42         0,49504 0:00:01  0,0000 0,0000               0,0000
     44         0,49676 0:00:01  0,0000 0,0000               0,0000
     46         0,47631 0:00:00  0,0000 0,0000               0,0000
     48         0,47497 0:00:00  0,0000 0,0000               0,0000
     50         0,53403 0:00:01  0,0000 0,0000               0,0000
     52         0,44525 0:00:00  0,0000 0,0000               0,0000
     54         0,47213 0:00:00  0,0000 0,0000               0,0000
     56         0,40348 0:00:00  0,0000 0,0000               0,0000
     58         0,42791 0:00:00  0,0000 0,0000               0,0000
     60         0,55773 0:00:01  0,0000 0,0000               0,0000
     62         0,37025 0:00:00  0,0000 0,0000               0,0000
     64         0,38359 0:00:00  0,0000 0,0000               0,0000
     66         0,50952 0:00:01  0,0000 0,0000               0,0000
     68         0,36218 0:00:00  0,0000 0,0000               0,0000
     70         0,36985 0:00:00  0,0000 0,0000               0,0000
     72         0,34809 0:00:00  0,0000 0,0000               0,0000
     74         0,40455 0:00:00  0,0000 0,0000               0,0000
     76         0,32695 0:00:00  0,0000 0,0000               0,0000
     78         0,32009 0:00:00  0,0000 0,0000               0,0000
     80         0,31275 0:00:00  0,0000 0,0000               0,0000
     82         0,31160 0:00:00  0,0000 0,0000               0,0000
     84         0,31762 0:00:00  0,0000 0,0000               0,0000
     86         0,33423 0:00:00  0,0000 0,0000               0,0000
     88         0,31219 0:00:00  0,0000 0,0000               0,0000
