Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,lbm,664.390076,0:11:08,0.0248,3.5163,0.0327
4,lbm,354.773041,0:05:58,0.0147,2.0806,0.0194
6,lbm,259.916687,0:04:24,0.0111,1.5751,0.0147
8,lbm,201.361603,0:03:25,0.0092,1.3065,0.0122
10,lbm,166.075073,0:02:49,0.0080,1.1290,0.0105
12,lbm,144.614883,0:02:28,0.0073,1.0348,0.0096
14,lbm,128.931046,0:02:12,0.0067,0.9548,0.0089
16,lbm,116.654549,0:02:01,0.0060,0.8532,0.0079
18,lbm,106.438316,0:01:49,0.0059,0.8358,0.0078
20,lbm,96.671150,0:01:39,0.0057,0.8107,0.0075
22,lbm,88.692184,0:01:32,0.0051,0.7245,0.0067
24,lbm,81.407967,0:01:24,0.0051,0.7280,0.0068
26,lbm,76.049751,0:01:19,0.0048,0.6771,0.0063
28,lbm,70.922676,0:01:14,0.0049,0.6919,0.0064
30,lbm,68.067741,0:01:11,0.0048,0.6840,0.0064
32,lbm,65.636528,0:01:08,0.0045,0.6366,0.0059
34,lbm,63.675091,0:01:06,0.0048,0.6810,0.0063
36,lbm,62.876263,0:01:06,0.0049,0.6890,0.0064
38,lbm,61.929749,0:01:05,0.0047,0.6687,0.0062
40,lbm,61.112213,0:01:04,0.0049,0.6911,0.0064
42,lbm,61.909821,0:01:05,0.0050,0.7074,0.0066
44,lbm,61.951275,0:01:05,0.0049,0.6987,0.0065
46,lbm,59.355316,0:01:02,0.0050,0.7032,0.0065
48,lbm,56.567791,0:00:59,0.0048,0.6794,0.0063
50,lbm,54.948341,0:00:58,0.0044,0.6192,0.0058
52,lbm,53.684860,0:00:56,0.0044,0.6177,0.0057
54,lbm,51.275299,0:00:54,0.0047,0.6630,0.0062
56,lbm,49.012798,0:00:52,0.0046,0.6509,0.0061
58,lbm,47.957973,0:00:51,0.0046,0.6524,0.0061
60,lbm,46.050880,0:00:49,0.0045,0.6319,0.0059
62,lbm,44.065525,0:00:47,0.0037,0.5228,0.0049
64,lbm,40.570141,0:00:43,0.0041,0.5798,0.0054
66,lbm,36.203632,0:00:39,0.0039,0.5460,0.0051
68,lbm,33.800926,0:00:36,0.0031,0.4362,0.0041
70,lbm,32.128815,0:00:35,0.0031,0.4327,0.0040
72,lbm,31.023817,0:00:34,0.0035,0.5026,0.0047
74,lbm,30.309515,0:00:33,0.0035,0.5013,0.0047
76,lbm,29.384451,0:00:32,0.0035,0.4924,0.0046
78,lbm,28.593956,0:00:31,0.0033,0.4633,0.0043
80,lbm,28.061016,0:00:31,0.0035,0.4943,0.0046
82,lbm,27.928562,0:00:31,0.0035,0.4912,0.0046
84,lbm,27.833492,0:00:30,0.0036,0.5072,0.0047
86,lbm,28.178410,0:00:31,0.0036,0.5167,0.0048
88,lbm,28.756952,0:00:31,0.0037,0.5301,0.0049
