Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,cutcp,46.124439,0:00:46,0.0017,0.8007,0.0074
4,cutcp,24.102386,0:00:24,0.0010,0.4615,0.0043
6,cutcp,17.808369,0:00:18,0.0008,0.3580,0.0033
8,cutcp,13.880029,0:00:14,0.0006,0.2885,0.0027
10,cutcp,11.451295,0:00:12,0.0005,0.2374,0.0022
12,cutcp,9.983931,0:00:10,0.0005,0.2187,0.0020
14,cutcp,8.721591,0:00:09,0.0004,0.1940,0.0018
16,cutcp,8.011753,0:00:08,0.0004,0.1794,0.0017
18,cutcp,7.226696,0:00:07,0.0004,0.1720,0.0016
20,cutcp,6.585181,0:00:07,0.0003,0.1618,0.0015
22,cutcp,6.036501,0:00:06,0.0003,0.1545,0.0014
24,cutcp,5.742573,0:00:06,0.0003,0.1560,0.0015
26,cutcp,5.215437,0:00:05,0.0003,0.1421,0.0013
28,cutcp,4.877946,0:00:05,0.0003,0.1376,0.0013
30,cutcp,4.520829,0:00:05,0.0003,0.1327,0.0012
32,cutcp,4.315079,0:00:04,0.0003,0.1248,0.0012
34,cutcp,4.137287,0:00:04,0.0003,0.1227,0.0011
36,cutcp,3.934430,0:00:04,0.0003,0.1238,0.0012
38,cutcp,3.808490,0:00:04,0.0003,0.1213,0.0011
40,cutcp,3.586601,0:00:04,0.0002,0.1167,0.0011
42,cutcp,3.749316,0:00:04,0.0003,0.1323,0.0012
44,cutcp,3.343910,0:00:03,0.0002,0.1168,0.0011
46,cutcp,3.136716,0:00:03,0.0002,0.1143,0.0011
48,cutcp,3.094940,0:00:03,0.0002,0.1166,0.0011
50,cutcp,3.073374,0:00:03,0.0002,0.1179,0.0011
52,cutcp,2.932498,0:00:03,0.0002,0.1155,0.0011
54,cutcp,2.881112,0:00:04,0.0003,0.1450,0.0013
56,cutcp,2.798743,0:00:03,0.0002,0.1041,0.0010
58,cutcp,2.834819,0:00:03,0.0002,0.1146,0.0011
60,cutcp,2.572771,0:00:03,0.0002,0.1025,0.0010
62,cutcp,2.526005,0:00:03,0.0002,0.1067,0.0010
64,cutcp,2.494061,0:00:03,0.0002,0.1088,0.0010
66,cutcp,2.498697,0:00:03,0.0002,0.1108,0.0010
68,cutcp,2.332217,0:00:02,0.0002,0.1064,0.0010
70,cutcp,2.340235,0:00:02,0.0002,0.1073,0.0010
72,cutcp,2.246684,0:00:02,0.0002,0.1052,0.0010
74,cutcp,2.192314,0:00:02,0.0002,0.1047,0.0010
76,cutcp,2.165346,0:00:02,0.0002,0.1049,0.0010
78,cutcp,2.067416,0:00:02,0.0002,0.1015,0.0009
80,cutcp,2.055708,0:00:02,0.0002,0.1030,0.0010
82,cutcp,2.027149,0:00:02,0.0002,0.1034,0.0010
84,cutcp,1.952512,0:00:02,0.0002,0.1011,0.0009
86,cutcp,1.914116,0:00:02,0.0002,0.1007,0.0009
88,cutcp,1.867210,0:00:02,0.0002,0.0994,0.0009
