Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,cutcp,46.096535,0:00:46,0.0017,0.8085,0.0075
4,cutcp,24.135443,0:00:24,0.0010,0.4607,0.0043
6,cutcp,17.835476,0:00:18,0.0007,0.3552,0.0033
8,cutcp,13.867999,0:00:14,0.0006,0.2855,0.0027
10,cutcp,11.452166,0:00:12,0.0005,0.2382,0.0022
12,cutcp,9.977942,0:00:10,0.0005,0.2168,0.0020
14,cutcp,8.723800,0:00:09,0.0004,0.1968,0.0018
16,cutcp,8.012735,0:00:09,0.0004,0.1969,0.0018
18,cutcp,7.312636,0:00:08,0.0003,0.1522,0.0014
20,cutcp,6.615670,0:00:07,0.0003,0.1562,0.0015
22,cutcp,6.076548,0:00:06,0.0003,0.1476,0.0014
24,cutcp,5.775924,0:00:07,0.0003,0.1567,0.0015
26,cutcp,5.338542,0:00:06,0.0003,0.1284,0.0012
28,cutcp,4.898225,0:00:05,0.0003,0.1338,0.0012
30,cutcp,4.555250,0:00:05,0.0003,0.1206,0.0011
32,cutcp,4.379127,0:00:05,0.0003,0.1265,0.0012
34,cutcp,4.160273,0:00:04,0.0003,0.1234,0.0011
36,cutcp,3.907689,0:00:04,0.0003,0.1224,0.0011
38,cutcp,3.768201,0:00:04,0.0003,0.1213,0.0011
40,cutcp,3.557066,0:00:04,0.0002,0.1187,0.0011
42,cutcp,3.419176,0:00:04,0.0002,0.1165,0.0011
44,cutcp,3.284782,0:00:04,0.0003,0.1248,0.0012
46,cutcp,3.096568,0:00:03,0.0002,0.1152,0.0011
48,cutcp,3.031629,0:00:03,0.0002,0.1166,0.0011
50,cutcp,3.025072,0:00:03,0.0002,0.1184,0.0011
52,cutcp,2.909599,0:00:03,0.0002,0.1167,0.0011
54,cutcp,2.846405,0:00:03,0.0002,0.1164,0.0011
56,cutcp,2.775697,0:00:03,0.0002,0.1128,0.0010
58,cutcp,2.777584,0:00:03,0.0002,0.1167,0.0011
60,cutcp,2.551619,0:00:03,0.0002,0.1088,0.0010
62,cutcp,2.522423,0:00:03,0.0002,0.1085,0.0010
64,cutcp,2.484586,0:00:03,0.0002,0.1089,0.0010
66,cutcp,2.510636,0:00:03,0.0002,0.1064,0.0010
68,cutcp,2.380253,0:00:03,0.0002,0.1067,0.0010
70,cutcp,2.370978,0:00:03,0.0002,0.1061,0.0010
72,cutcp,2.275878,0:00:02,0.0002,0.1049,0.0010
74,cutcp,2.221153,0:00:02,0.0002,0.1020,0.0009
76,cutcp,2.166822,0:00:02,0.0002,0.1035,0.0010
78,cutcp,2.088491,0:00:02,0.0002,0.0995,0.0009
80,cutcp,2.095653,0:00:02,0.0002,0.1032,0.0010
82,cutcp,2.103870,0:00:02,0.0002,0.1057,0.0010
84,cutcp,1.976679,0:00:03,0.0001,0.0680,0.0006
86,cutcp,1.968356,0:00:02,0.0002,0.1062,0.0010
88,cutcp,1.900755,0:00:02,0.0002,0.1008,0.0009
