Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,lbm,664.253723,0:11:07,0.0249,11.8062,0.1098
4,lbm,354.349823,0:05:57,0.0146,6.9458,0.0646
6,lbm,259.495270,0:04:23,0.0113,5.3558,0.0498
8,lbm,200.834427,0:03:24,0.0093,4.4190,0.0411
10,lbm,166.074524,0:02:49,0.0080,3.8113,0.0355
12,lbm,144.699142,0:02:28,0.0073,3.4716,0.0323
14,lbm,128.232697,0:02:11,0.0066,3.1447,0.0293
16,lbm,116.591927,0:02:00,0.0064,3.0346,0.0282
18,lbm,106.481422,0:01:50,0.0058,2.7378,0.0255
20,lbm,96.401932,0:01:39,0.0056,2.6490,0.0246
22,lbm,88.222649,0:01:31,0.0051,2.4419,0.0227
24,lbm,81.354897,0:01:24,0.0052,2.4581,0.0229
26,lbm,75.896828,0:01:19,0.0048,2.2701,0.0211
28,lbm,70.822426,0:01:14,0.0047,2.2490,0.0209
30,lbm,67.613869,0:01:10,0.0047,2.2464,0.0209
32,lbm,64.734940,0:01:07,0.0045,2.1146,0.0197
34,lbm,64.169304,0:01:07,0.0045,2.1332,0.0198
36,lbm,62.231159,0:01:05,0.0047,2.2301,0.0207
38,lbm,61.924953,0:01:05,0.0049,2.3139,0.0215
40,lbm,61.358200,0:01:04,0.0049,2.3251,0.0216
42,lbm,61.858070,0:01:05,0.0050,2.3716,0.0221
44,lbm,61.282204,0:01:04,0.0049,2.3511,0.0219
46,lbm,59.236797,0:01:02,0.0050,2.3534,0.0219
48,lbm,56.761890,0:00:59,0.0047,2.2430,0.0209
50,lbm,54.290768,0:00:57,0.0043,2.0577,0.0191
52,lbm,52.535866,0:00:55,0.0047,2.2288,0.0207
54,lbm,51.386879,0:00:54,0.0047,2.2375,0.0208
56,lbm,49.051136,0:00:52,0.0038,1.7958,0.0167
58,lbm,47.274868,0:00:50,0.0045,2.1521,0.0200
60,lbm,46.031086,0:00:49,0.0044,2.0696,0.0193
62,lbm,43.716232,0:00:46,0.0038,1.8053,0.0168
64,lbm,39.886612,0:00:43,0.0038,1.8266,0.0170
66,lbm,36.607895,0:00:39,0.0039,1.8574,0.0173
68,lbm,33.567574,0:00:36,0.0030,1.4486,0.0135
70,lbm,32.319099,0:00:35,0.0030,1.4391,0.0134
72,lbm,30.824139,0:00:34,0.0035,1.6821,0.0156
74,lbm,29.626333,0:00:32,0.0034,1.6329,0.0152
76,lbm,29.128910,0:00:32,0.0035,1.6465,0.0153
78,lbm,28.175152,0:00:31,0.0034,1.6237,0.0151
80,lbm,27.866491,0:00:31,0.0034,1.6306,0.0152
82,lbm,27.646288,0:00:30,0.0035,1.6640,0.0155
84,lbm,27.579523,0:00:30,0.0036,1.6978,0.0158
86,lbm,27.635502,0:00:30,0.0036,1.6982,0.0158
88,lbm,28.582710,0:00:31,0.0037,1.7569,0.0163
