Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,cutcp,46.111439,0:00:46,0.0017,0.2398,0.0022
4,cutcp,24.667322,0:00:25,0.0010,0.1414,0.0013
6,cutcp,17.782743,0:00:18,0.0007,0.1047,0.0010
8,cutcp,13.859060,0:00:14,0.0006,0.0858,0.0008
10,cutcp,11.433728,0:00:12,0.0005,0.0716,0.0007
12,cutcp,9.965197,0:00:10,0.0005,0.0660,0.0006
14,cutcp,8.655023,0:00:09,0.0004,0.0568,0.0005
16,cutcp,7.963156,0:00:08,0.0004,0.0536,0.0005
18,cutcp,7.271522,0:00:08,0.0004,0.0510,0.0005
20,cutcp,6.780029,0:00:07,0.0003,0.0494,0.0005
22,cutcp,6.046502,0:00:06,0.0003,0.0371,0.0003
24,cutcp,5.687395,0:00:06,0.0003,0.0445,0.0004
26,cutcp,5.221470,0:00:05,0.0003,0.0406,0.0004
28,cutcp,4.879810,0:00:05,0.0003,0.0407,0.0004
30,cutcp,4.617153,0:00:05,0.0003,0.0396,0.0004
32,cutcp,4.407257,0:00:05,0.0003,0.0397,0.0004
34,cutcp,4.134971,0:00:04,0.0003,0.0364,0.0003
36,cutcp,3.944603,0:00:04,0.0002,0.0353,0.0003
38,cutcp,3.832003,0:00:04,0.0003,0.0361,0.0003
40,cutcp,3.639525,0:00:04,0.0003,0.0365,0.0003
42,cutcp,3.470285,0:00:04,0.0002,0.0327,0.0003
44,cutcp,3.356000,0:00:04,0.0002,0.0338,0.0003
46,cutcp,3.261509,0:00:04,0.0003,0.0393,0.0004
48,cutcp,3.088312,0:00:04,0.0002,0.0271,0.0003
50,cutcp,3.070299,0:00:03,0.0002,0.0338,0.0003
52,cutcp,2.951057,0:00:03,0.0002,0.0348,0.0003
54,cutcp,2.922088,0:00:03,0.0002,0.0348,0.0003
56,cutcp,2.838728,0:00:03,0.0002,0.0350,0.0003
58,cutcp,2.807677,0:00:03,0.0002,0.0336,0.0003
60,cutcp,2.591861,0:00:03,0.0002,0.0327,0.0003
62,cutcp,2.572679,0:00:03,0.0002,0.0278,0.0003
64,cutcp,2.509914,0:00:03,0.0002,0.0320,0.0003
66,cutcp,2.566137,0:00:03,0.0003,0.0356,0.0003
68,cutcp,2.329412,0:00:02,0.0002,0.0313,0.0003
70,cutcp,2.325827,0:00:02,0.0002,0.0317,0.0003
72,cutcp,2.228947,0:00:02,0.0002,0.0311,0.0003
74,cutcp,2.194097,0:00:02,0.0002,0.0291,0.0003
76,cutcp,2.145914,0:00:02,0.0002,0.0299,0.0003
78,cutcp,2.088125,0:00:02,0.0002,0.0308,0.0003
80,cutcp,2.113942,0:00:02,0.0002,0.0316,0.0003
82,cutcp,2.071548,0:00:02,0.0002,0.0300,0.0003
84,cutcp,2.073075,0:00:03,0.0003,0.0359,0.0003
86,cutcp,2.009744,0:00:02,0.0002,0.0304,0.0003
88,cutcp,1.952690,0:00:02,0.0002,0.0284,0.0003
