Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,bfs,2.588594,0:00:05,0.0002,0.0925,0.0009
4,bfs,3.547532,0:00:06,0.0002,0.1034,0.0010
6,bfs,3.684062,0:00:06,0.0002,0.1102,0.0010
8,bfs,3.962449,0:00:07,0.0002,0.1154,0.0011
10,bfs,4.366228,0:00:07,0.0002,0.1172,0.0011
12,bfs,4.883217,0:00:08,0.0003,0.1289,0.0012
14,bfs,5.476256,0:00:09,0.0003,0.1487,0.0014
16,bfs,5.310772,0:00:08,0.0003,0.1379,0.0013
18,bfs,5.766865,0:00:08,0.0003,0.1471,0.0014
20,bfs,5.799928,0:00:08,0.0003,0.1472,0.0014
22,bfs,6.539913,0:00:09,0.0003,0.1614,0.0015
24,bfs,6.594231,0:00:09,0.0003,0.1427,0.0013
26,bfs,7.025579,0:00:10,0.0004,0.1683,0.0016
28,bfs,7.658685,0:00:10,0.0004,0.1795,0.0017
30,bfs,8.105955,0:00:11,0.0004,0.1862,0.0017
32,bfs,8.491781,0:00:11,0.0004,0.1875,0.0017
34,bfs,8.867341,0:00:12,0.0004,0.1714,0.0016
36,bfs,9.384307,0:00:12,0.0004,0.2103,0.0020
38,bfs,9.541557,0:00:13,0.0005,0.2163,0.0020
40,bfs,9.716448,0:00:12,0.0005,0.2182,0.0020
42,bfs,10.271961,0:00:13,0.0005,0.2296,0.0021
44,bfs,10.557336,0:00:13,0.0005,0.2329,0.0022
46,bfs,12.693837,0:00:15,0.0008,0.3758,0.0035
48,bfs,13.766975,0:00:16,0.0009,0.4075,0.0038
50,bfs,15.116641,0:00:18,0.0009,0.4457,0.0041
52,bfs,15.836262,0:00:19,0.0010,0.4672,0.0043
54,bfs,17.000971,0:00:20,0.0011,0.5092,0.0047
56,bfs,18.235067,0:00:21,0.0011,0.5447,0.0051
58,bfs,19.621088,0:00:22,0.0012,0.5821,0.0054
60,bfs,20.254906,0:00:23,0.0011,0.5377,0.0050
62,bfs,21.261044,0:00:24,0.0012,0.5646,0.0053
64,bfs,22.997290,0:00:26,0.0014,0.6845,0.0064
66,bfs,24.083408,0:00:27,0.0017,0.8060,0.0075
68,bfs,24.055189,0:00:27,0.0017,0.8131,0.0076
70,bfs,26.458605,0:00:29,0.0019,0.9004,0.0084
72,bfs,26.970024,0:00:30,0.0020,0.9335,0.0087
74,bfs,28.671751,0:00:31,0.0021,1.0010,0.0093
76,bfs,29.653660,0:00:32,0.0022,1.0413,0.0097
78,bfs,30.576965,0:00:33,0.0023,1.0783,0.0100
80,bfs,30.870958,0:00:34,0.0023,1.1089,0.0103
82,bfs,32.576202,0:00:35,0.0022,1.0436,0.0097
84,bfs,33.578064,0:00:36,0.0024,1.1501,0.0107
86,bfs,34.315186,0:00:37,0.0028,1.3514,0.0126
88,bfs,36.222702,0:00:39,0.0030,1.4205,0.0132
