Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,bfs,2.282043,0:00:05,0.0002,0.0877,0.0008
4,bfs,3.018425,0:00:06,0.0002,0.0997,0.0009
6,bfs,3.351076,0:00:06,0.0002,0.1059,0.0010
8,bfs,3.740648,0:00:06,0.0002,0.1122,0.0010
10,bfs,4.067555,0:00:07,0.0002,0.1178,0.0011
12,bfs,4.380244,0:00:07,0.0003,0.1232,0.0011
14,bfs,4.692881,0:00:07,0.0003,0.1283,0.0012
16,bfs,5.162631,0:00:08,0.0003,0.1378,0.0013
18,bfs,5.509198,0:00:08,0.0003,0.1429,0.0013
20,bfs,6.039748,0:00:09,0.0003,0.1511,0.0014
22,bfs,6.330803,0:00:09,0.0003,0.1577,0.0015
24,bfs,6.677949,0:00:09,0.0003,0.1637,0.0015
26,bfs,6.970753,0:00:10,0.0004,0.1685,0.0016
28,bfs,7.419503,0:00:10,0.0004,0.1762,0.0016
30,bfs,7.875857,0:00:11,0.0004,0.1851,0.0017
32,bfs,8.077563,0:00:11,0.0004,0.1881,0.0017
34,bfs,8.544832,0:00:11,0.0004,0.1967,0.0018
36,bfs,9.041169,0:00:12,0.0004,0.2056,0.0019
38,bfs,9.160146,0:00:12,0.0004,0.1989,0.0019
40,bfs,9.545772,0:00:12,0.0005,0.2145,0.0020
42,bfs,10.065147,0:00:13,0.0005,0.2242,0.0021
44,bfs,10.458754,0:00:13,0.0005,0.2301,0.0021
46,bfs,12.156295,0:00:15,0.0007,0.3533,0.0033
48,bfs,13.338650,0:00:16,0.0008,0.3973,0.0037
50,bfs,14.580143,0:00:17,0.0009,0.4344,0.0040
52,bfs,15.685246,0:00:18,0.0010,0.4674,0.0043
54,bfs,17.024334,0:00:20,0.0011,0.5066,0.0047
56,bfs,18.297211,0:00:21,0.0011,0.5454,0.0051
58,bfs,19.055067,0:00:22,0.0012,0.5679,0.0053
60,bfs,20.427170,0:00:23,0.0011,0.5413,0.0050
62,bfs,21.791103,0:00:24,0.0012,0.5791,0.0054
64,bfs,22.383072,0:00:25,0.0013,0.6183,0.0058
66,bfs,23.311590,0:00:26,0.0017,0.7844,0.0073
68,bfs,23.776730,0:00:26,0.0017,0.8082,0.0075
70,bfs,25.397619,0:00:28,0.0018,0.8694,0.0081
72,bfs,25.865187,0:00:29,0.0019,0.8967,0.0083
74,bfs,28.511938,0:00:31,0.0021,0.9916,0.0092
76,bfs,28.927952,0:00:32,0.0021,1.0193,0.0095
78,bfs,30.597652,0:00:33,0.0023,1.0842,0.0101
80,bfs,31.587421,0:00:34,0.0021,1.0040,0.0093
82,bfs,32.748211,0:00:35,0.0022,1.0509,0.0098
84,bfs,33.920677,0:00:37,0.0026,1.2390,0.0115
86,bfs,34.924126,0:00:38,0.0029,1.3713,0.0128
88,bfs,35.384277,0:00:38,0.0030,1.4107,0.0131
