Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,PO,208.80155,0:03:29,0.0076,0.7509,0.0070
4,PO,190.27061,0:03:10,0.0072,0.7094,0.0066
6,PO,185.86076,0:03:06,0.0073,0.7152,0.0067
8,PO,181.57660,0:03:02,0.0073,0.7161,0.0067
10,PO,177.68564,0:02:58,0.0073,0.7140,0.0066
12,PO,171.56229,0:02:52,0.0071,0.6989,0.0065
14,PO,164.97784,0:02:45,0.0070,0.6856,0.0064
16,PO,157.94591,0:02:38,0.0067,0.6636,0.0062
18,PO,149.21947,0:02:29,0.0065,0.6369,0.0059
20,PO,143.92175,0:02:24,0.0063,0.6149,0.0057
22,PO,142.26599,0:02:22,0.0063,0.6164,0.0057
24,PO,143.63055,0:02:24,0.0063,0.6150,0.0057
26,PO,132.34636,0:02:12,0.0059,0.5765,0.0054
28,PO,124.63336,0:02:05,0.0056,0.5532,0.0051
30,PO,114.85264,0:01:55,0.0052,0.5136,0.0048
32,PO,107.53759,0:01:48,0.0051,0.5038,0.0047
34,PO,99.91511,0:01:40,0.0049,0.4829,0.0045
36,PO,94.62644,0:01:35,0.0047,0.4607,0.0043
38,PO,90.49006,0:01:30,0.0047,0.4615,0.0043
40,PO,85.28932,0:01:25,0.0045,0.4455,0.0041
42,PO,81.19293,0:01:21,0.0044,0.4324,0.0040
44,PO,78.25790,0:01:18,0.0043,0.4195,0.0039
46,PO,73.79601,0:01:14,0.0041,0.4021,0.0037
48,PO,70.98166,0:01:11,0.0040,0.3907,0.0036
