Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,ST,122.74259,0:02:03,0.0044,0.4364,0.0041
4,ST,110.77226,0:01:51,0.0041,0.4066,0.0038
6,ST,107.13986,0:01:47,0.0041,0.4076,0.0038
8,ST,104.82227,0:01:45,0.0042,0.4084,0.0038
10,ST,102.04711,0:01:42,0.0041,0.4047,0.0038
12,ST,99.38344,0:01:39,0.0041,0.3997,0.0037
14,ST,95.69296,0:01:36,0.0040,0.3903,0.0036
16,ST,92.30082,0:01:32,0.0039,0.3840,0.0036
18,ST,88.29955,0:01:28,0.0038,0.3722,0.0035
20,ST,84.71300,0:01:25,0.0036,0.3573,0.0033
22,ST,86.09797,0:01:26,0.0038,0.3727,0.0035
24,ST,85.55825,0:01:26,0.0037,0.3667,0.0034
26,ST,78.72687,0:01:19,0.0035,0.3463,0.0032
28,ST,75.64012,0:01:16,0.0035,0.3418,0.0032
30,ST,68.30859,0:01:08,0.0032,0.3178,0.0030
32,ST,62.30100,0:01:02,0.0030,0.2966,0.0028
34,ST,58.81611,0:00:59,0.0029,0.2892,0.0027
36,ST,53.87782,0:00:54,0.0026,0.2600,0.0024
38,ST,51.14908,0:00:51,0.0027,0.2609,0.0024
40,ST,48.39930,0:00:48,0.0026,0.2511,0.0023
42,ST,47.34574,0:00:47,0.0026,0.2518,0.0023
44,ST,44.68847,0:00:45,0.0024,0.2398,0.0022
46,ST,41.13768,0:00:41,0.0023,0.2251,0.0021
48,ST,41.03669,0:00:41,0.0023,0.2267,0.0021
