Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,PO,208.81490,0:03:29,0.0076,0.7516,0.0070
4,PO,189.70816,0:03:10,0.0072,0.7096,0.0066
6,PO,185.80085,0:03:06,0.0073,0.7171,0.0067
8,PO,181.84435,0:03:02,0.0073,0.7176,0.0067
10,PO,177.32036,0:02:57,0.0072,0.7112,0.0066
12,PO,172.03328,0:02:52,0.0071,0.7029,0.0065
14,PO,165.07383,0:02:45,0.0070,0.6878,0.0064
16,PO,158.32048,0:02:38,0.0068,0.6644,0.0062
18,PO,149.92942,0:02:30,0.0065,0.6379,0.0059
20,PO,144.47984,0:02:24,0.0063,0.6186,0.0058
22,PO,141.76922,0:02:22,0.0063,0.6164,0.0057
24,PO,142.07266,0:02:22,0.0061,0.6006,0.0056
26,PO,132.45017,0:02:12,0.0059,0.5779,0.0054
28,PO,123.80185,0:02:04,0.0056,0.5505,0.0051
30,PO,113.74422,0:01:54,0.0053,0.5194,0.0048
32,PO,106.41898,0:01:46,0.0051,0.5000,0.0047
34,PO,101.31580,0:01:41,0.0050,0.4892,0.0046
36,PO,94.31251,0:01:34,0.0048,0.4694,0.0044
38,PO,90.12381,0:01:30,0.0047,0.4605,0.0043
40,PO,84.10448,0:01:24,0.0045,0.4414,0.0041
42,PO,81.61564,0:01:22,0.0044,0.4351,0.0040
44,PO,78.79745,0:01:19,0.0043,0.4225,0.0039
46,PO,73.96079,0:01:14,0.0041,0.4031,0.0037
48,PO,71.69031,0:01:12,0.0040,0.3956,0.0037
