Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,PO,209.50462,0:03:30,0.0076,0.7494,0.0070
4,PO,190.12090,0:03:10,0.0072,0.7121,0.0066
6,PO,185.24262,0:03:05,0.0073,0.7146,0.0066
8,PO,181.65645,0:03:02,0.0073,0.7149,0.0067
10,PO,177.90086,0:02:58,0.0073,0.7136,0.0066
12,PO,171.06259,0:02:51,0.0070,0.6902,0.0064
14,PO,165.43041,0:02:45,0.0070,0.6868,0.0064
16,PO,158.14656,0:02:38,0.0068,0.6650,0.0062
18,PO,150.71061,0:02:31,0.0065,0.6421,0.0060
20,PO,143.96526,0:02:24,0.0063,0.6161,0.0057
22,PO,141.61372,0:02:22,0.0062,0.6145,0.0057
24,PO,141.06172,0:02:21,0.0061,0.6045,0.0056
26,PO,131.94798,0:02:12,0.0059,0.5758,0.0054
28,PO,121.85540,0:02:02,0.0055,0.5427,0.0050
30,PO,114.91973,0:01:55,0.0053,0.5234,0.0049
32,PO,107.75472,0:01:48,0.0051,0.5046,0.0047
34,PO,100.56531,0:01:41,0.0049,0.4863,0.0045
36,PO,94.54711,0:01:35,0.0048,0.4696,0.0044
38,PO,89.83010,0:01:30,0.0047,0.4584,0.0043
40,PO,86.36291,0:01:26,0.0046,0.4514,0.0042
42,PO,81.79449,0:01:22,0.0044,0.4358,0.0041
44,PO,77.40355,0:01:17,0.0042,0.4158,0.0039
46,PO,73.82599,0:01:14,0.0041,0.4028,0.0037
48,PO,70.79069,0:01:11,0.0040,0.3908,0.0036
