Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,ST,121.84093,0:02:02,0.0044,0.4329,0.0040
4,ST,109.86637,0:01:50,0.0041,0.4036,0.0038
6,ST,107.88072,0:01:48,0.0042,0.4102,0.0038
8,ST,104.79233,0:01:45,0.0041,0.4079,0.0038
10,ST,102.33629,0:01:42,0.0041,0.4055,0.0038
12,ST,99.30966,0:01:39,0.0041,0.3993,0.0037
14,ST,95.53014,0:01:36,0.0040,0.3897,0.0036
16,ST,92.89210,0:01:33,0.0039,0.3863,0.0036
18,ST,88.70700,0:01:29,0.0038,0.3734,0.0035
20,ST,85.79912,0:01:26,0.0036,0.3546,0.0033
22,ST,84.73784,0:01:25,0.0037,0.3671,0.0034
24,ST,84.98775,0:01:25,0.0037,0.3638,0.0034
26,ST,76.97912,0:01:17,0.0034,0.3376,0.0031
28,ST,76.06921,0:01:16,0.0035,0.3441,0.0032
30,ST,69.57412,0:01:10,0.0033,0.3216,0.0030
32,ST,62.95429,0:01:03,0.0030,0.2990,0.0028
34,ST,60.12050,0:01:00,0.0030,0.2950,0.0027
36,ST,54.97683,0:00:55,0.0028,0.2745,0.0026
38,ST,51.88188,0:00:52,0.0027,0.2642,0.0025
40,ST,48.92015,0:00:49,0.0026,0.2533,0.0024
42,ST,46.96754,0:00:47,0.0025,0.2493,0.0023
44,ST,44.80756,0:00:45,0.0024,0.2403,0.0022
46,ST,40.86916,0:00:41,0.0023,0.2228,0.0021
48,ST,41.44984,0:00:41,0.0023,0.2292,0.0021
