Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,PO,209.34984,0:03:29,0.0076,0.7515,0.0070
4,PO,189.65318,0:03:10,0.0072,0.7119,0.0066
6,PO,185.61869,0:03:06,0.0073,0.7169,0.0067
8,PO,182.29703,0:03:02,0.0073,0.7184,0.0067
10,PO,177.15272,0:02:57,0.0072,0.7118,0.0066
12,PO,172.05379,0:02:52,0.0071,0.7023,0.0065
14,PO,165.26666,0:02:45,0.0070,0.6887,0.0064
16,PO,157.35402,0:02:37,0.0068,0.6644,0.0062
18,PO,149.55015,0:02:30,0.0065,0.6390,0.0059
20,PO,143.76427,0:02:24,0.0063,0.6171,0.0057
22,PO,141.46242,0:02:21,0.0063,0.6165,0.0057
24,PO,141.39294,0:02:21,0.0062,0.6071,0.0056
26,PO,132.98636,0:02:13,0.0059,0.5798,0.0054
28,PO,122.53231,0:02:03,0.0055,0.5453,0.0051
30,PO,114.25327,0:01:54,0.0053,0.5223,0.0049
32,PO,107.82424,0:01:48,0.0051,0.5054,0.0047
34,PO,101.79754,0:01:42,0.0050,0.4924,0.0046
36,PO,94.19425,0:01:34,0.0048,0.4695,0.0044
38,PO,90.97988,0:01:31,0.0047,0.4640,0.0043
40,PO,86.51128,0:01:27,0.0046,0.4517,0.0042
42,PO,82.32998,0:01:22,0.0045,0.4388,0.0041
44,PO,77.43458,0:01:17,0.0042,0.4158,0.0039
46,PO,74.52043,0:01:15,0.0041,0.4067,0.0038
48,PO,71.84679,0:01:12,0.0040,0.3971,0.0037
