Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,PO,208.97557,0:03:29,0.0076,0.7440,0.0069
4,PO,189.46010,0:03:09,0.0072,0.7082,0.0066
6,PO,185.47050,0:03:05,0.0073,0.7147,0.0066
8,PO,181.72403,0:03:02,0.0073,0.7151,0.0067
10,PO,177.16840,0:02:57,0.0072,0.7108,0.0066
12,PO,171.70594,0:02:52,0.0071,0.6993,0.0065
14,PO,165.47670,0:02:46,0.0070,0.6864,0.0064
16,PO,158.69145,0:02:39,0.0067,0.6578,0.0061
18,PO,149.57591,0:02:30,0.0065,0.6366,0.0059
20,PO,143.21609,0:02:23,0.0062,0.6113,0.0057
22,PO,142.29663,0:02:22,0.0063,0.6176,0.0057
24,PO,141.81951,0:02:22,0.0062,0.6082,0.0057
26,PO,131.99299,0:02:12,0.0059,0.5757,0.0054
28,PO,122.78816,0:02:03,0.0056,0.5462,0.0051
30,PO,114.40847,0:01:54,0.0053,0.5210,0.0048
32,PO,107.20243,0:01:47,0.0051,0.5023,0.0047
34,PO,100.49774,0:01:41,0.0049,0.4861,0.0045
36,PO,96.38543,0:01:36,0.0049,0.4779,0.0044
38,PO,90.64536,0:01:31,0.0047,0.4625,0.0043
40,PO,84.63976,0:01:25,0.0045,0.4435,0.0041
42,PO,80.77585,0:01:21,0.0044,0.4305,0.0040
44,PO,77.13766,0:01:17,0.0042,0.4141,0.0039
46,PO,74.75790,0:01:15,0.0041,0.4072,0.0038
48,PO,71.10877,0:01:11,0.0040,0.3919,0.0036
