 Treads  Execution Time    Time  Energy  CO2eq  km travelled by car
      2        61,73431 0:01:02  0,0026 1,2435               0,0116
      4        33,43129 0:00:33  0,0016 0,7571               0,0070
      6        25,31576 0:00:25  0,0013 0,6275               0,0058
      8        19,40533 0:00:19  0,0011 0,5009               0,0047
     10        18,45034 0:00:18  0,0010 0,4961               0,0046
     12        17,58524 0:00:18  0,0010 0,4935               0,0046
     14        17,15430 0:00:17  0,0010 0,4954               0,0046
     16        17,18728 0:00:17  0,0011 0,5090               0,0047
     18        17,57390 0:00:18  0,0011 0,5328               0,0050
     20        18,24305 0:00:18  0,0012 0,5656               0,0053
     22        17,76265 0:00:18  0,0012 0,5711               0,0053
     24        17,15624 0:00:17  0,0012 0,5543               0,0052
     26        17,44066 0:00:17  0,0012 0,5765               0,0054
     28        17,79579 0:00:18  0,0013 0,5987               0,0056
     30        17,65905 0:00:18  0,0013 0,5994               0,0056
     32        17,47695 0:00:17  0,0013 0,6027               0,0056
     34        17,99172 0:00:18  0,0013 0,6288               0,0058
     36        18,88469 0:00:19  0,0014 0,6607               0,0061
     38        19,42039 0:00:19  0,0014 0,6631               0,0062
     40        18,40502 0:00:18  0,0014 0,6720               0,0063
     42        18,68362 0:00:19  0,0015 0,6941               0,0065
     44        19,31339 0:00:19  0,0014 0,6813               0,0063
     46        20,69031 0:00:21  0,0015 0,7343               0,0068
     48        19,59848 0:00:20  0,0015 0,7127               0,0066
     50        19,73144 0:00:20  0,0015 0,7169               0,0067
     52        19,58617 0:00:20  0,0015 0,7218               0,0067
     54        19,89394 0:00:20  0,0016 0,7461               0,0069
     56        19,37635 0:00:19  0,0015 0,7315               0,0068
     58        17,71135 0:00:18  0,0015 0,6943               0,0065
     60        18,56106 0:00:19  0,0015 0,7151               0,0067
     62        17,95317 0:00:18  0,0015 0,7134               0,0066
     64        17,26870 0:00:17  0,0015 0,7204               0,0067
     66        17,19821 0:00:17  0,0015 0,7099               0,0066
     68        17,27189 0:00:17  0,0015 0,7029               0,0065
     70        17,26298 0:00:17  0,0015 0,7229               0,0067
     72        16,45997 0:00:16  0,0015 0,6953               0,0065
     74        16,59329 0:00:17  0,0014 0,6882               0,0064
     76        16,45744 0:00:16  0,0015 0,6959               0,0065
     78        16,60601 0:00:17  0,0015 0,7011               0,0065
     80        15,96227 0:00:16  0,0014 0,6795               0,0063
     82        17,26201 0:00:17  0,0015 0,7274               0,0068
     84        17,05029 0:00:17  0,0015 0,7302               0,0068
     86        17,20751 0:00:17  0,0016 0,7381               0,0069
     88        16,83432 0:00:17  0,0015 0,7227               0,0067
