Threads,time_seconds,Time,Energy,CO2eq,travelled
2,5.09045,0:00:05,0.0001,0.0202,0.0002
4,2.65229,0:00:03,0.0001,0.0114,0.0001
6,1.97544,0:00:02,0.0001,0.0093,0.0001
8,1.92529,0:00:02,0.0001,0.0094,0.0001
10,2.40144,0:00:02,0.0001,0.0113,0.0001
12,2.06191,0:00:02,0.0001,0.0099,0.0001
14,1.92301,0:00:02,0.0001,0.0094,0.0001
16,1.96320,0:00:02,0.0001,0.0096,0.0001
