 Treads  Execution Time    Time  Energy  CO2eq  km travelled by car
      2        91,20961 0:01:31  0,0066 3,1457               0,0293
      4        63,91642 0:01:04  0,0050 2,3740               0,0221
      6        45,55383 0:00:46  0,0038 1,8222               0,0170
      8        44,46227 0:00:44  0,0039 1,8401               0,0171
     10        44,78123 0:00:45  0,0040 1,9119               0,0178
     12        43,76847 0:00:44  0,0041 1,9397               0,0180
     14        44,10663 0:00:44  0,0042 2,0173               0,0188
     16        42,99382 0:00:43  0,0042 2,0172               0,0188
     18        44,38617 0:00:44  0,0045 2,1238               0,0198
     20        42,25985 0:00:42  0,0044 2,0738               0,0193
     22        41,41983 0:00:41  0,0043 2,0486               0,0191
     24        41,70738 0:00:42  0,0044 2,0999               0,0195
     26        44,06588 0:00:44  0,0046 2,1778               0,0203
     28        44,99746 0:00:45  0,0046 2,2020               0,0205
     30        44,81404 0:00:45  0,0046 2,1903               0,0204
     32        44,48246 0:00:44  0,0046 2,1686               0,0202
     34        44,31132 0:00:44  0,0045 2,1431               0,0199
     36        44,66252 0:00:45  0,0046 2,1764               0,0202
     38        44,60625 0:00:45  0,0046 2,1749               0,0202
     40        45,49396 0:00:46  0,0047 2,2474               0,0209
     42        45,43317 0:00:45  0,0047 2,2546               0,0210
     44        44,44517 0:00:44  0,0046 2,1949               0,0204
     46        42,45984 0:00:42  0,0045 2,1167               0,0197
     48        43,79307 0:00:44  0,0046 2,1967               0,0204
