Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,histo,176.742996,0:02:57,0.0064,0.9034,0.0084
4,histo,942.814697,0:15:43,0.0354,5.0175,0.0467
6,histo,974.591431,0:16:15,0.0377,5.3437,0.0497
8,histo,1100.859985,0:18:21,0.0438,6.2095,0.0578
10,histo,1229.268066,0:20:29,0.0502,7.1147,0.0662
12,histo,1680.173218,0:28:00,0.0699,9.9097,0.0922
14,histo,1695.648804,0:28:16,0.0715,10.1299,0.0942
16,histo,1944.486450,0:32:25,0.0839,11.8910,0.1106
18,histo,1959.626465,0:32:40,0.0858,12.1639,0.1132
20,histo,1813.678467,0:30:14,0.0814,11.5349,0.1073
22,histo,2245.790039,0:37:26,0.1027,14.5609,0.1355
24,histo,2231.184082,0:37:11,0.1038,14.7196,0.1369
26,histo,2110.747803,0:35:11,0.1006,14.2687,0.1327
28,histo,2344.404053,0:39:05,0.1149,16.2957,0.1516
30,histo,2352.625000,0:39:13,0.1179,16.7116,0.1555
32,histo,2476.263184,0:41:16,0.1260,17.8618,0.1662
34,histo,2657.630615,0:44:18,0.1378,19.5373,0.1817
36,histo,2636.129883,0:43:56,0.1394,19.7607,0.1838
38,histo,2795.753906,0:46:36,0.1492,21.1557,0.1968
40,histo,2778.792969,0:46:19,0.1531,21.7053,0.2019
42,histo,3057.710693,0:50:58,0.1705,24.1787,0.2249
44,histo,2822.735107,0:47:03,0.1613,22.8636,0.2127
46,histo,2775.328125,0:46:15,0.1593,22.5783,0.2100
48,histo,2795.362549,0:46:35,0.1602,22.7086,0.2112
50,histo,2888.408447,0:48:09,0.1679,23.8053,0.2214
52,histo,2917.572998,0:48:38,0.1711,24.2634,0.2257
54,histo,2977.560303,0:49:38,0.1753,24.8597,0.2313
56,histo,2871.376465,0:47:52,0.1707,24.2059,0.2252
58,histo,2933.816162,0:48:54,0.1764,25.0108,0.2327
60,histo,2907.066406,0:48:27,0.1757,24.9074,0.2317
62,histo,2966.143555,0:49:26,0.1810,25.6641,0.2387
64,histo,3041.895508,0:50:42,0.1873,26.5523,0.2470
66,histo,3136.423584,0:52:17,0.1949,27.6265,0.2570
68,histo,2988.099121,0:49:48,0.1871,26.5204,0.2467
70,histo,3096.329834,0:51:36,0.1984,28.1311,0.2617
72,histo,3163.498047,0:52:44,0.2030,28.7852,0.2678
74,histo,NaN,NaN,NaN,NaN,NaN
