Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,hotspot,114.567,0:01:56,0.0038,0.3774,0.0035
4,hotspot,61.205,0:01:02,0.0022,0.2147,0.0020
6,hotspot,43.279,0:00:45,0.0016,0.1588,0.0015
8,hotspot,35.323,0:00:36,0.0014,0.1338,0.0012
10,hotspot,26.709,0:00:28,0.0011,0.1055,0.0010
12,hotspot,22.479,0:00:24,0.0009,0.0914,0.0009
14,hotspot,21.526,0:00:23,0.0009,0.0890,0.0008
16,hotspot,22.964,0:00:24,0.0010,0.0952,0.0009
18,hotspot,17.358,0:00:19,0.0008,0.0749,0.0007
20,hotspot,16.967,0:00:18,0.0008,0.0743,0.0007
22,hotspot,15.895,0:00:17,0.0007,0.0656,0.0006
24,hotspot,14.626,0:00:16,0.0007,0.0677,0.0006
26,hotspot,13.613,0:00:15,0.0007,0.0647,0.0006
28,hotspot,12.663,0:00:14,0.0006,0.0618,0.0006
30,hotspot,12.192,0:00:14,0.0006,0.0609,0.0006
32,hotspot,13.279,0:00:14,0.0007,0.0671,0.0006
34,hotspot,11.348,0:00:12,0.0006,0.0588,0.0005
36,hotspot,10.674,0:00:12,0.0006,0.0567,0.0005
38,hotspot,10.412,0:00:12,0.0006,0.0557,0.0005
40,hotspot,10.222,0:00:12,0.0006,0.0561,0.0005
42,hotspot,10.016,0:00:11,0.0006,0.0552,0.0005
44,hotspot,9.818,0:00:11,0.0005,0.0528,0.0005
46,hotspot,9.362,0:00:10,0.0006,0.0553,0.0005
48,hotspot,9.220,0:00:10,0.0006,0.0556,0.0005
50,hotspot,8.960,0:00:10,0.0006,0.0560,0.0005
52,hotspot,8.835,0:00:10,0.0006,0.0565,0.0005
54,hotspot,8.785,0:00:10,0.0006,0.0551,0.0005
56,hotspot,8.928,0:00:10,0.0006,0.0562,0.0005
58,hotspot,8.874,0:00:10,0.0006,0.0565,0.0005
60,hotspot,8.657,0:00:10,0.0006,0.0562,0.0005
62,hotspot,8.781,0:00:10,0.0006,0.0567,0.0005
64,hotspot,8.615,0:00:10,0.0006,0.0566,0.0005
66,hotspot,8.339,0:00:10,0.0006,0.0544,0.0005
68,hotspot,8.239,0:00:09,0.0005,0.0535,0.0005
70,hotspot,8.053,0:00:09,0.0005,0.0529,0.0005
72,hotspot,7.951,0:00:09,0.0005,0.0530,0.0005
74,hotspot,8.268,0:00:09,0.0006,0.0545,0.0005
76,hotspot,7.546,0:00:09,0.0005,0.0531,0.0005
78,hotspot,7.579,0:00:09,0.0005,0.0534,0.0005
80,hotspot,7.514,0:00:09,0.0005,0.0534,0.0005
82,hotspot,7.326,0:00:09,0.0005,0.0539,0.0005
84,hotspot,7.173,0:00:09,0.0006,0.0542,0.0005
86,hotspot,7.196,0:00:08,0.0005,0.0530,0.0005
88,hotspot,7.049,0:00:08,0.0005,0.0527,0.0005
