Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,cutcp,46.411785,0:00:47,0.0017,0.2346,0.0022
4,cutcp,24.075264,0:00:24,0.0010,0.1379,0.0013
6,cutcp,17.771128,0:00:18,0.0008,0.1065,0.0010
8,cutcp,13.844021,0:00:14,0.0006,0.0866,0.0008
10,cutcp,11.438313,0:00:12,0.0005,0.0734,0.0007
12,cutcp,9.946854,0:00:10,0.0005,0.0659,0.0006
14,cutcp,8.650119,0:00:09,0.0004,0.0587,0.0005
16,cutcp,7.958007,0:00:08,0.0004,0.0554,0.0005
18,cutcp,7.209835,0:00:07,0.0004,0.0510,0.0005
20,cutcp,6.572642,0:00:07,0.0004,0.0507,0.0005
22,cutcp,6.065457,0:00:06,0.0003,0.0456,0.0004
24,cutcp,5.661243,0:00:06,0.0003,0.0427,0.0004
26,cutcp,5.203319,0:00:05,0.0003,0.0422,0.0004
28,cutcp,4.865031,0:00:05,0.0003,0.0409,0.0004
30,cutcp,4.548126,0:00:05,0.0003,0.0396,0.0004
32,cutcp,4.329390,0:00:05,0.0003,0.0376,0.0004
34,cutcp,4.108298,0:00:04,0.0003,0.0375,0.0003
36,cutcp,3.908619,0:00:04,0.0003,0.0365,0.0003
38,cutcp,3.773399,0:00:04,0.0003,0.0363,0.0003
40,cutcp,3.608024,0:00:04,0.0002,0.0302,0.0003
42,cutcp,3.447140,0:00:04,0.0002,0.0334,0.0003
44,cutcp,3.277007,0:00:03,0.0002,0.0325,0.0003
46,cutcp,3.099873,0:00:03,0.0002,0.0342,0.0003
48,cutcp,3.030075,0:00:03,0.0002,0.0346,0.0003
50,cutcp,3.025451,0:00:03,0.0002,0.0352,0.0003
52,cutcp,2.904006,0:00:03,0.0002,0.0346,0.0003
54,cutcp,2.874103,0:00:03,0.0002,0.0336,0.0003
56,cutcp,2.765907,0:00:03,0.0002,0.0328,0.0003
58,cutcp,2.755880,0:00:03,0.0002,0.0343,0.0003
60,cutcp,2.535270,0:00:03,0.0002,0.0324,0.0003
62,cutcp,2.519254,0:00:03,0.0002,0.0323,0.0003
64,cutcp,2.497208,0:00:03,0.0002,0.0325,0.0003
66,cutcp,2.515966,0:00:03,0.0002,0.0336,0.0003
68,cutcp,2.433649,0:00:03,0.0002,0.0346,0.0003
70,cutcp,2.321931,0:00:02,0.0002,0.0313,0.0003
72,cutcp,2.232722,0:00:02,0.0002,0.0313,0.0003
74,cutcp,2.162222,0:00:02,0.0002,0.0308,0.0003
76,cutcp,2.138933,0:00:02,0.0002,0.0310,0.0003
78,cutcp,2.051071,0:00:02,0.0002,0.0301,0.0003
80,cutcp,2.057077,0:00:02,0.0002,0.0306,0.0003
82,cutcp,2.024426,0:00:02,0.0002,0.0308,0.0003
84,cutcp,1.956640,0:00:02,0.0002,0.0301,0.0003
86,cutcp,1.909922,0:00:02,0.0002,0.0300,0.0003
88,cutcp,1.882911,0:00:02,0.0002,0.0300,0.0003
