Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,lbm,664.467529,0:11:07,0.0248,3.5162,0.0327
4,lbm,354.535522,0:05:57,0.0147,2.0812,0.0194
6,lbm,259.610321,0:04:22,0.0114,1.6115,0.0150
8,lbm,201.223038,0:03:24,0.0094,1.3347,0.0124
10,lbm,165.917053,0:02:49,0.0080,1.1365,0.0106
12,lbm,144.284729,0:02:27,0.0073,1.0360,0.0096
14,lbm,128.442841,0:02:11,0.0068,0.9662,0.0090
16,lbm,116.437584,0:01:59,0.0064,0.9021,0.0084
18,lbm,106.345146,0:01:49,0.0060,0.8463,0.0079
20,lbm,96.487617,0:01:39,0.0057,0.8037,0.0075
22,lbm,88.267151,0:01:31,0.0051,0.7300,0.0068
24,lbm,81.482491,0:01:24,0.0052,0.7391,0.0069
26,lbm,75.678505,0:01:18,0.0048,0.6738,0.0063
28,lbm,70.823090,0:01:13,0.0049,0.6911,0.0064
30,lbm,67.327995,0:01:10,0.0047,0.6640,0.0062
32,lbm,64.663841,0:01:07,0.0045,0.6327,0.0059
34,lbm,63.335793,0:01:06,0.0048,0.6780,0.0063
36,lbm,62.470379,0:01:05,0.0048,0.6847,0.0064
38,lbm,61.751179,0:01:04,0.0049,0.6899,0.0064
40,lbm,61.467392,0:01:04,0.0049,0.6984,0.0065
42,lbm,61.758091,0:01:04,0.0050,0.7030,0.0065
44,lbm,62.355759,0:01:05,0.0050,0.7136,0.0066
46,lbm,59.897549,0:01:03,0.0050,0.7145,0.0066
48,lbm,56.765213,0:00:59,0.0049,0.6959,0.0065
50,lbm,54.535259,0:00:57,0.0044,0.6181,0.0057
52,lbm,52.341152,0:00:55,0.0047,0.6682,0.0062
54,lbm,50.870033,0:00:54,0.0047,0.6622,0.0062
56,lbm,49.177082,0:00:52,0.0046,0.6551,0.0061
58,lbm,47.290619,0:00:50,0.0045,0.6434,0.0060
60,lbm,45.600212,0:00:48,0.0044,0.6207,0.0058
62,lbm,43.317459,0:00:46,0.0038,0.5373,0.0050
64,lbm,40.003082,0:00:43,0.0041,0.5821,0.0054
66,lbm,36.031837,0:00:39,0.0039,0.5484,0.0051
68,lbm,33.363068,0:00:36,0.0031,0.4351,0.0040
70,lbm,31.691031,0:00:34,0.0030,0.4273,0.0040
72,lbm,30.652670,0:00:33,0.0036,0.5035,0.0047
74,lbm,29.434469,0:00:32,0.0035,0.4943,0.0046
76,lbm,28.717709,0:00:31,0.0023,0.3218,0.0030
78,lbm,28.574234,0:00:31,0.0035,0.4984,0.0046
80,lbm,27.825148,0:00:31,0.0035,0.4909,0.0046
82,lbm,27.479120,0:00:30,0.0035,0.4968,0.0046
84,lbm,27.315895,0:00:30,0.0035,0.5024,0.0047
86,lbm,27.721415,0:00:30,0.0036,0.5156,0.0048
88,lbm,28.058704,0:00:31,0.0037,0.5210,0.0048
