Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,streamcluster,282.062012,0:04:42,0.0093,4.4927,0.0418
4,streamcluster,150.813415,0:02:31,0.0053,2.5400,0.0236
6,streamcluster,110.116174,0:01:50,0.0040,1.9092,0.0178
8,streamcluster,89.175605,0:01:29,0.0033,1.5906,0.0148
10,streamcluster,76.044251,0:01:16,0.0029,1.3869,0.0129
12,streamcluster,67.328467,0:01:07,0.0026,1.2491,0.0116
14,streamcluster,61.192602,0:01:01,0.0024,1.1496,0.0107
16,streamcluster,56.919788,0:00:57,0.0022,1.0813,0.0101
18,streamcluster,53.822077,0:00:54,0.0021,1.0321,0.0096
20,streamcluster,51.832169,0:00:52,0.0021,1.0113,0.0094
22,streamcluster,50.556357,0:00:51,0.0021,0.9971,0.0093
24,streamcluster,50.336885,0:00:50,0.0021,1.0053,0.0094
26,streamcluster,49.814913,0:00:50,0.0021,1.0098,0.0094
28,streamcluster,50.490880,0:00:51,0.0021,1.0293,0.0096
30,streamcluster,49.594555,0:00:50,0.0021,1.0261,0.0095
32,streamcluster,50.439249,0:00:50,0.0022,1.0493,0.0098
34,streamcluster,50.402161,0:00:50,0.0022,1.0574,0.0098
36,streamcluster,50.373715,0:00:50,0.0022,1.0679,0.0099
38,streamcluster,50.384778,0:00:50,0.0022,1.0783,0.0100
40,streamcluster,50.337422,0:00:50,0.0023,1.0862,0.0101
42,streamcluster,50.355732,0:00:50,0.0023,1.0974,0.0102
44,streamcluster,50.251493,0:00:50,0.0023,1.1061,0.0103
46,streamcluster,48.286657,0:00:48,0.0023,1.0832,0.0101
48,streamcluster,50.197052,0:00:50,0.0024,1.1381,0.0106
50,streamcluster,50.287972,0:00:50,0.0024,1.1486,0.0107
52,streamcluster,49.981277,0:00:50,0.0024,1.1551,0.0107
54,streamcluster,50.610026,0:00:51,0.0024,1.1734,0.0109
56,streamcluster,50.728372,0:00:51,0.0025,1.1826,0.0110
58,streamcluster,51.131079,0:00:51,0.0025,1.1957,0.0111
60,streamcluster,50.871660,0:00:51,0.0025,1.2030,0.0112
62,streamcluster,50.901749,0:00:51,0.0025,1.2126,0.0113
64,streamcluster,50.981625,0:00:51,0.0025,1.2256,0.0114
66,streamcluster,50.782305,0:00:51,0.0026,1.2364,0.0115
68,streamcluster,51.039916,0:00:51,0.0026,1.2554,0.0117
70,streamcluster,50.792977,0:00:51,0.0026,1.2596,0.0117
72,streamcluster,50.722319,0:00:51,0.0026,1.2670,0.0118
74,streamcluster,51.059918,0:00:51,0.0027,1.2810,0.0119
76,streamcluster,53.284323,0:00:53,0.0028,1.3547,0.0126
78,streamcluster,53.157874,0:00:53,0.0028,1.3466,0.0125
80,streamcluster,54.082109,0:00:54,0.0029,1.3757,0.0128
82,streamcluster,54.509515,0:00:55,0.0029,1.3947,0.0130
84,streamcluster,53.467846,0:00:53,0.0028,1.3695,0.0127
86,streamcluster,56.933204,0:00:57,0.0030,1.4586,0.0136
88,streamcluster,56.685567,0:00:57,0.0030,1.4616,0.0136
