Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,streamcluster,282.089071,0:04:42,0.0093,4.4779,0.0417
4,streamcluster,150.790696,0:02:31,0.0053,2.5389,0.0236
6,streamcluster,110.506756,0:01:51,0.0040,1.9180,0.0178
8,streamcluster,89.138913,0:01:29,0.0033,1.5936,0.0148
10,streamcluster,76.200067,0:01:16,0.0029,1.3911,0.0129
12,streamcluster,66.557628,0:01:07,0.0026,1.2393,0.0115
14,streamcluster,61.306756,0:01:01,0.0024,1.1553,0.0107
16,streamcluster,56.917297,0:00:57,0.0022,1.0815,0.0101
18,streamcluster,53.866951,0:00:54,0.0022,1.0347,0.0096
20,streamcluster,51.788269,0:00:52,0.0021,1.0099,0.0094
22,streamcluster,50.695038,0:00:51,0.0021,1.0001,0.0093
24,streamcluster,50.776409,0:00:51,0.0021,1.0125,0.0094
26,streamcluster,49.740730,0:00:50,0.0021,1.0080,0.0094
28,streamcluster,50.526063,0:00:51,0.0021,1.0296,0.0096
30,streamcluster,50.472465,0:00:50,0.0022,1.0396,0.0097
32,streamcluster,50.136583,0:00:50,0.0022,1.0444,0.0097
34,streamcluster,50.321222,0:00:50,0.0022,1.0581,0.0098
36,streamcluster,50.274730,0:00:50,0.0022,1.0661,0.0099
38,streamcluster,49.691139,0:00:50,0.0022,1.0658,0.0099
40,streamcluster,50.353433,0:00:50,0.0023,1.0870,0.0101
42,streamcluster,50.323259,0:00:50,0.0023,1.0966,0.0102
44,streamcluster,50.333406,0:00:50,0.0023,1.1067,0.0103
46,streamcluster,49.190282,0:00:49,0.0023,1.0977,0.0102
48,streamcluster,49.457026,0:00:49,0.0023,1.1247,0.0105
50,streamcluster,50.370446,0:00:50,0.0024,1.1498,0.0107
52,streamcluster,50.484612,0:00:51,0.0024,1.1623,0.0108
54,streamcluster,50.393220,0:00:50,0.0024,1.1692,0.0109
56,streamcluster,50.717124,0:00:51,0.0025,1.1823,0.0110
58,streamcluster,50.847388,0:00:51,0.0025,1.1951,0.0111
60,streamcluster,50.979221,0:00:51,0.0025,1.1976,0.0111
62,streamcluster,50.623523,0:00:51,0.0025,1.2063,0.0112
64,streamcluster,50.908033,0:00:51,0.0025,1.2249,0.0114
66,streamcluster,50.708139,0:00:51,0.0026,1.2359,0.0115
68,streamcluster,51.577461,0:00:52,0.0027,1.2747,0.0119
70,streamcluster,51.539604,0:00:52,0.0027,1.2836,0.0119
72,streamcluster,50.829793,0:00:51,0.0026,1.2685,0.0118
74,streamcluster,51.974644,0:00:52,0.0027,1.3159,0.0122
76,streamcluster,52.173352,0:00:52,0.0028,1.3331,0.0124
78,streamcluster,51.599384,0:00:52,0.0027,1.3186,0.0123
80,streamcluster,53.816904,0:00:54,0.0029,1.3733,0.0128
82,streamcluster,55.748013,0:00:56,0.0030,1.4248,0.0133
84,streamcluster,53.138393,0:00:53,0.0028,1.3545,0.0126
86,streamcluster,54.666656,0:00:55,0.0029,1.3981,0.0130
88,streamcluster,54.857757,0:00:55,0.0029,1.4093,0.0131
