Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,bfs,2.218661,0:00:05,0.0002,0.0266,0.0002
4,bfs,3.106381,0:00:06,0.0002,0.0303,0.0003
6,bfs,3.362813,0:00:06,0.0002,0.0316,0.0003
8,bfs,3.638893,0:00:06,0.0002,0.0331,0.0003
10,bfs,4.070961,0:00:07,0.0002,0.0352,0.0003
12,bfs,4.447110,0:00:07,0.0003,0.0373,0.0003
14,bfs,4.928262,0:00:08,0.0003,0.0397,0.0004
16,bfs,5.091866,0:00:08,0.0003,0.0405,0.0004
18,bfs,5.474936,0:00:08,0.0003,0.0423,0.0004
20,bfs,5.923959,0:00:09,0.0003,0.0450,0.0004
22,bfs,6.223651,0:00:09,0.0003,0.0465,0.0004
24,bfs,6.654400,0:00:09,0.0003,0.0485,0.0005
26,bfs,6.850304,0:00:10,0.0004,0.0499,0.0005
28,bfs,7.443065,0:00:10,0.0004,0.0534,0.0005
30,bfs,8.103500,0:00:11,0.0004,0.0560,0.0005
32,bfs,8.188547,0:00:11,0.0004,0.0565,0.0005
34,bfs,8.614533,0:00:11,0.0004,0.0589,0.0005
36,bfs,9.082593,0:00:12,0.0004,0.0614,0.0006
38,bfs,9.076616,0:00:12,0.0004,0.0615,0.0006
40,bfs,9.661419,0:00:12,0.0005,0.0645,0.0006
42,bfs,10.158291,0:00:13,0.0005,0.0675,0.0006
44,bfs,10.602892,0:00:13,0.0005,0.0699,0.0007
46,bfs,12.570742,0:00:15,0.0008,0.1109,0.0010
48,bfs,13.656884,0:00:16,0.0009,0.1212,0.0011
50,bfs,14.395664,0:00:17,0.0009,0.1278,0.0012
52,bfs,16.346203,0:00:19,0.0010,0.1441,0.0013
54,bfs,16.696415,0:00:19,0.0010,0.1485,0.0014
56,bfs,18.030880,0:00:21,0.0011,0.1604,0.0015
58,bfs,19.200050,0:00:22,0.0012,0.1711,0.0016
60,bfs,20.919592,0:00:24,0.0012,0.1661,0.0015
62,bfs,21.926531,0:00:25,0.0012,0.1740,0.0016
64,bfs,22.799368,0:00:25,0.0014,0.2055,0.0019
66,bfs,23.754881,0:00:26,0.0017,0.2385,0.0022
68,bfs,23.585560,0:00:26,0.0017,0.2405,0.0022
70,bfs,25.967646,0:00:29,0.0019,0.2656,0.0025
72,bfs,26.747786,0:00:29,0.0019,0.2752,0.0026
74,bfs,26.810774,0:00:29,0.0020,0.2802,0.0026
76,bfs,28.660318,0:00:31,0.0021,0.3013,0.0028
78,bfs,29.807949,0:00:32,0.0022,0.3167,0.0029
80,bfs,31.286552,0:00:34,0.0021,0.2952,0.0027
82,bfs,32.967438,0:00:36,0.0022,0.3153,0.0029
84,bfs,33.629131,0:00:36,0.0025,0.3486,0.0032
86,bfs,34.504696,0:00:37,0.0029,0.4050,0.0038
88,bfs,36.020012,0:00:39,0.0030,0.4247,0.0040
