Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,cutcp,46.393925,0:00:47,0.0017,0.8086,0.0075
4,cutcp,24.078566,0:00:24,0.0010,0.4627,0.0043
6,cutcp,17.781818,0:00:18,0.0008,0.3591,0.0033
8,cutcp,14.144978,0:00:14,0.0006,0.2914,0.0027
10,cutcp,11.445038,0:00:12,0.0005,0.2482,0.0023
12,cutcp,9.950704,0:00:10,0.0004,0.2028,0.0019
14,cutcp,8.624287,0:00:09,0.0004,0.1967,0.0018
16,cutcp,7.988585,0:00:08,0.0004,0.1864,0.0017
18,cutcp,7.228483,0:00:07,0.0003,0.1660,0.0015
20,cutcp,6.584635,0:00:07,0.0003,0.1567,0.0015
22,cutcp,6.064101,0:00:06,0.0003,0.1459,0.0014
24,cutcp,5.682505,0:00:06,0.0003,0.1454,0.0014
26,cutcp,5.227286,0:00:05,0.0003,0.1362,0.0013
28,cutcp,4.866088,0:00:05,0.0003,0.1373,0.0013
30,cutcp,4.516575,0:00:05,0.0003,0.1320,0.0012
32,cutcp,4.329962,0:00:04,0.0003,0.1299,0.0012
34,cutcp,4.136534,0:00:04,0.0003,0.1267,0.0012
36,cutcp,3.929739,0:00:04,0.0003,0.1249,0.0012
38,cutcp,3.788960,0:00:04,0.0002,0.1167,0.0011
40,cutcp,3.559538,0:00:04,0.0002,0.1151,0.0011
42,cutcp,3.417911,0:00:04,0.0002,0.1133,0.0011
44,cutcp,3.285302,0:00:03,0.0002,0.1154,0.0011
46,cutcp,3.121027,0:00:03,0.0002,0.1158,0.0011
48,cutcp,3.060335,0:00:03,0.0002,0.1127,0.0010
50,cutcp,3.058241,0:00:03,0.0002,0.1156,0.0011
52,cutcp,2.926346,0:00:03,0.0002,0.1125,0.0010
54,cutcp,2.855825,0:00:03,0.0002,0.1132,0.0011
56,cutcp,2.773917,0:00:03,0.0002,0.1114,0.0010
58,cutcp,2.786093,0:00:03,0.0002,0.1178,0.0011
60,cutcp,2.563607,0:00:03,0.0002,0.1090,0.0010
62,cutcp,2.528377,0:00:03,0.0002,0.1086,0.0010
64,cutcp,2.491820,0:00:03,0.0002,0.1093,0.0010
66,cutcp,2.526358,0:00:03,0.0002,0.1091,0.0010
68,cutcp,2.362110,0:00:02,0.0002,0.1035,0.0010
70,cutcp,2.366974,0:00:03,0.0002,0.1060,0.0010
72,cutcp,2.229262,0:00:02,0.0002,0.1046,0.0010
74,cutcp,2.186624,0:00:02,0.0002,0.1016,0.0009
76,cutcp,2.160163,0:00:02,0.0002,0.1006,0.0009
78,cutcp,2.079595,0:00:02,0.0002,0.0997,0.0009
80,cutcp,2.085442,0:00:02,0.0002,0.1053,0.0010
82,cutcp,2.057391,0:00:02,0.0002,0.1108,0.0010
84,cutcp,1.976635,0:00:02,0.0002,0.1021,0.0009
86,cutcp,1.909939,0:00:02,0.0002,0.1004,0.0009
88,cutcp,1.870719,0:00:02,0.0002,0.0999,0.0009
