Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,hotspot,112.758,0:01:54,0.0038,1.8136,0.0169
4,hotspot,63.804,0:01:05,0.0023,1.0910,0.0101
6,hotspot,40.752,0:00:42,0.0015,0.7310,0.0068
8,hotspot,35.495,0:00:37,0.0014,0.6591,0.0061
10,hotspot,25.911,0:00:27,0.0010,0.4985,0.0046
12,hotspot,22.678,0:00:24,0.0009,0.4523,0.0042
14,hotspot,20.181,0:00:21,0.0008,0.4086,0.0038
16,hotspot,23.104,0:00:24,0.0010,0.4689,0.0044
18,hotspot,17.693,0:00:19,0.0008,0.3716,0.0035
20,hotspot,16.808,0:00:18,0.0008,0.3614,0.0034
22,hotspot,16.006,0:00:17,0.0007,0.3471,0.0032
24,hotspot,14.352,0:00:16,0.0007,0.3239,0.0030
26,hotspot,14.062,0:00:15,0.0007,0.3199,0.0030
28,hotspot,13.510,0:00:15,0.0007,0.3186,0.0030
30,hotspot,12.888,0:00:14,0.0006,0.3122,0.0029
32,hotspot,12.974,0:00:14,0.0007,0.3214,0.0030
34,hotspot,11.267,0:00:12,0.0006,0.2867,0.0027
36,hotspot,11.170,0:00:12,0.0006,0.2878,0.0027
38,hotspot,10.301,0:00:11,0.0006,0.2692,0.0025
40,hotspot,10.432,0:00:12,0.0006,0.2773,0.0026
42,hotspot,9.898,0:00:11,0.0005,0.2599,0.0024
44,hotspot,9.798,0:00:11,0.0005,0.2588,0.0024
46,hotspot,9.324,0:00:10,0.0006,0.2699,0.0025
48,hotspot,9.282,0:00:10,0.0006,0.2746,0.0026
50,hotspot,9.018,0:00:10,0.0006,0.2713,0.0025
52,hotspot,8.998,0:00:10,0.0006,0.2729,0.0025
54,hotspot,8.859,0:00:10,0.0006,0.2736,0.0025
56,hotspot,8.771,0:00:10,0.0006,0.2729,0.0025
58,hotspot,8.713,0:00:10,0.0006,0.2725,0.0025
60,hotspot,8.701,0:00:10,0.0006,0.2747,0.0026
62,hotspot,8.836,0:00:10,0.0006,0.2750,0.0026
64,hotspot,8.663,0:00:10,0.0006,0.2804,0.0026
66,hotspot,8.297,0:00:10,0.0006,0.2664,0.0025
68,hotspot,8.357,0:00:10,0.0006,0.2693,0.0025
70,hotspot,8.122,0:00:09,0.0005,0.2593,0.0024
72,hotspot,7.939,0:00:09,0.0005,0.2516,0.0023
74,hotspot,7.785,0:00:09,0.0005,0.2433,0.0023
76,hotspot,7.593,0:00:09,0.0005,0.2607,0.0024
78,hotspot,7.674,0:00:09,0.0005,0.2642,0.0025
80,hotspot,7.515,0:00:09,0.0005,0.2616,0.0024
82,hotspot,7.371,0:00:09,0.0005,0.2597,0.0024
84,hotspot,7.228,0:00:08,0.0005,0.2587,0.0024
86,hotspot,7.199,0:00:08,0.0005,0.2587,0.0024
88,hotspot,7.053,0:00:08,0.0005,0.2595,0.0024
