Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,bfs,2.227212,0:00:05,0.0002,0.0887,0.0008
4,bfs,2.959357,0:00:06,0.0002,0.0999,0.0009
6,bfs,3.314364,0:00:06,0.0002,0.1063,0.0010
8,bfs,3.622671,0:00:06,0.0002,0.1097,0.0010
10,bfs,3.979309,0:00:07,0.0002,0.1166,0.0011
12,bfs,4.719916,0:00:08,0.0003,0.1270,0.0012
14,bfs,5.162344,0:00:08,0.0003,0.1297,0.0012
16,bfs,5.236837,0:00:08,0.0003,0.1330,0.0012
18,bfs,5.505074,0:00:08,0.0003,0.1438,0.0013
20,bfs,5.894478,0:00:09,0.0003,0.1498,0.0014
22,bfs,6.357832,0:00:09,0.0003,0.1578,0.0015
24,bfs,6.561601,0:00:09,0.0003,0.1597,0.0015
26,bfs,6.923666,0:00:10,0.0004,0.1685,0.0016
28,bfs,7.337020,0:00:10,0.0004,0.1756,0.0016
30,bfs,7.745145,0:00:10,0.0004,0.1823,0.0017
32,bfs,8.230411,0:00:11,0.0004,0.1904,0.0018
34,bfs,9.281032,0:00:12,0.0004,0.2044,0.0019
36,bfs,9.801291,0:00:13,0.0005,0.2156,0.0020
38,bfs,9.492586,0:00:12,0.0004,0.2072,0.0019
40,bfs,9.518066,0:00:12,0.0004,0.1957,0.0018
42,bfs,10.265958,0:00:13,0.0005,0.2264,0.0021
44,bfs,11.171181,0:00:14,0.0005,0.2404,0.0022
46,bfs,12.246489,0:00:15,0.0008,0.3628,0.0034
48,bfs,13.979604,0:00:17,0.0009,0.4135,0.0038
50,bfs,14.650172,0:00:17,0.0009,0.4267,0.0040
52,bfs,15.428808,0:00:18,0.0010,0.4607,0.0043
54,bfs,16.793720,0:00:20,0.0011,0.5088,0.0047
56,bfs,18.763063,0:00:21,0.0012,0.5561,0.0052
58,bfs,19.524902,0:00:22,0.0012,0.5718,0.0053
60,bfs,21.005793,0:00:24,0.0012,0.5608,0.0052
62,bfs,21.346933,0:00:24,0.0012,0.5693,0.0053
64,bfs,22.532404,0:00:25,0.0014,0.6477,0.0060
66,bfs,23.300011,0:00:26,0.0017,0.7838,0.0073
68,bfs,24.857920,0:00:28,0.0018,0.8411,0.0078
70,bfs,26.064987,0:00:29,0.0019,0.8842,0.0082
72,bfs,26.621744,0:00:29,0.0019,0.9236,0.0086
74,bfs,28.397799,0:00:31,0.0021,0.9906,0.0092
76,bfs,28.960253,0:00:32,0.0022,1.0249,0.0095
78,bfs,29.671629,0:00:32,0.0022,1.0603,0.0099
80,bfs,29.189520,0:00:32,0.0022,1.0541,0.0098
82,bfs,32.119522,0:00:35,0.0022,1.0275,0.0096
84,bfs,34.946774,0:00:38,0.0029,1.3560,0.0126
86,bfs,34.126045,0:00:37,0.0028,1.3233,0.0123
88,bfs,35.458599,0:00:38,0.0030,1.4125,0.0131
